ACC_X,ACC_Y,ACC_Z,BVP,EDA,TEMP,HR,Label
-32.0,5.0,56.0,12.24,2.332516,31.33,74.46,Neutral
-33.0,3.0,55.0,21.33,2.327391,31.31,74.67,Neutral
-34.0,4.0,54.0,2.17,2.337641,31.31,74.88,Neutral
-31.0,4.0,55.0,46.49,2.345329,31.31,75.04,Neutral
-32.0,3.0,55.0,-128.87,2.347892,31.31,75.21,Neutral
-31.0,3.0,55.0,-51.76,2.374798,31.31,75.36,Neutral
-33.0,3.0,54.0,-20.13,2.383767,31.31,75.52,Neutral
-33.0,3.0,54.0,87.32,2.38761,31.31,75.71,Neutral
-33.0,4.0,54.0,-75.95,2.386329,31.31,75.91,Neutral
-33.0,4.0,54.0,91.2,2.386329,31.31,76.14,Neutral
-34.0,4.0,54.0,64.25,2.386329,31.31,76.36,Neutral
-34.0,4.0,54.0,-1.67,2.382485,31.31,76.59,Neutral
-33.0,3.0,54.0,-6.23,2.381204,31.31,76.82,Neutral
-34.0,4.0,53.0,-2.81,2.37736,31.31,76.27,Neutral
-35.0,4.0,53.0,-43.56,2.373517,31.31,76.9,Neutral
-33.0,4.0,54.0,20.28,2.369673,31.31,75.52,Neutral
-33.0,3.0,55.0,20.7,2.364548,31.31,75.63,Neutral
-33.0,4.0,54.0,-5.11,2.35686,31.29,76.5,Neutral
-33.0,4.0,54.0,-19.25,2.354298,31.29,77.13,Neutral
-33.0,4.0,54.0,12.41,2.34661,31.29,77.7,Neutral
-33.0,4.0,54.0,8.85,2.342767,31.29,78.2,Neutral
-34.0,4.0,54.0,0.96,2.337641,31.27,78.63,Neutral
-33.0,4.0,54.0,-32.34,2.331235,31.27,79.18,Neutral
-33.0,4.0,54.0,11.26,2.324829,31.27,79.55,Neutral
-33.0,4.0,54.0,13.34,2.320985,31.27,79.9,Neutral
-33.0,4.0,55.0,-0.84,2.314579,31.29,80.23,Neutral
-33.0,4.0,54.0,-26.35,2.310735,31.29,80.67,Neutral
-33.0,4.0,55.0,16.47,2.304329,31.29,81.12,Neutral
-33.0,4.0,55.0,14.21,2.299204,31.29,81.58,Neutral
-33.0,4.0,55.0,-3.27,2.292798,31.27,82.03,Neutral
-33.0,4.0,54.0,-27.32,2.286391,31.27,82.47,Neutral
-33.0,4.0,54.0,16.31,2.283829,31.27,82.9,Neutral
-33.0,4.0,55.0,18.73,2.277423,31.27,83.37,Neutral
-33.0,4.0,54.0,-2.48,2.272298,31.27,83.85,Neutral
-33.0,4.0,54.0,-22.67,2.267173,31.27,84.33,Neutral
-34.0,4.0,54.0,15.04,2.26461,31.27,84.83,Neutral
-33.0,4.0,54.0,24.53,2.263329,31.27,85.37,Neutral
-34.0,4.0,54.0,-8.08,2.258204,31.27,85.97,Neutral
-33.0,4.0,55.0,-20.7,2.259485,31.27,86.57,Neutral
-33.0,4.0,55.0,-3.09,2.256922,31.27,87.15,Neutral
-32.0,4.0,55.0,32.74,2.25436,31.27,87.73,Neutral
-33.0,4.0,54.0,-5.66,2.247954,31.25,88.08,Neutral
-33.0,4.0,54.0,-13.13,2.241547,31.25,88.37,Neutral
-36.0,0.0,52.0,16.56,2.237704,31.25,88.53,Neutral
-37.0,5.0,51.0,3.42,2.23386,31.25,88.63,Neutral
-34.0,4.0,54.0,-20.74,2.238985,31.27,88.75,Neutral
-32.0,3.0,55.0,-25.06,2.256922,31.27,88.87,Neutral
-34.0,4.0,54.0,11.69,2.297923,31.27,89.03,Neutral
-32.0,5.0,55.0,10.35,2.355579,31.27,89.13,Neutral
-33.0,4.0,55.0,-15.66,2.413235,31.23,89.22,Neutral
-33.0,4.0,54.0,18.36,2.459361,31.23,89.32,Neutral
-32.0,4.0,55.0,21.75,2.498594,31.23,89.45,Neutral
-32.0,4.0,54.0,-4.42,2.5255,31.23,89.58,Neutral
-33.0,4.0,55.0,-36.45,2.540875,31.25,89.65,Neutral
-33.0,4.0,55.0,15.44,2.540875,31.25,89.85,Neutral
-32.0,4.0,55.0,14.72,2.538312,31.25,90.05,Neutral
-33.0,4.0,54.0,-12.78,2.524219,31.25,90.23,Neutral
-31.0,4.0,56.0,2.9,2.511406,31.23,90.48,Neutral
-33.0,4.0,54.0,16.11,2.496031,31.23,90.7,Neutral
-32.0,4.0,55.0,4.57,2.485781,31.23,90.92,Neutral
-32.0,4.0,55.0,-13.46,2.478094,31.23,91.13,Neutral
-32.0,4.0,55.0,-4.91,2.465281,31.21,91.37,Neutral
-33.0,4.0,55.0,17.16,2.456312,31.21,91.57,Neutral
-36.0,-1.0,51.0,2.32,2.449906,31.21,91.75,Neutral
-35.0,3.0,53.0,-4.72,2.447343,31.21,91.57,Neutral
-33.0,4.0,54.0,-14.78,2.4435,31.23,91.42,Neutral
-34.0,4.0,54.0,-1.98,2.4435,31.23,91.25,Neutral
-33.0,5.0,54.0,16.31,2.448625,31.23,90.92,Neutral
-34.0,4.0,54.0,-0.43,2.472969,31.23,90.57,Neutral
-34.0,4.0,53.0,-52.44,2.513969,31.21,90.18,Neutral
-35.0,4.0,53.0,24.47,2.558813,31.21,89.8,Neutral
-34.0,4.0,54.0,24.95,2.594688,31.21,89.38,Neutral
-34.0,4.0,53.0,-21.29,2.612625,31.21,88.97,Neutral
-36.0,4.0,52.0,9.59,2.628,31.21,88.53,Neutral
-34.0,3.0,53.0,22.28,2.63825,31.21,88.12,Neutral
-32.0,4.0,55.0,4.71,2.633125,31.21,87.7,Neutral
-34.0,4.0,54.0,-37.29,2.621594,31.21,87.3,Neutral
-34.0,4.0,54.0,14.58,2.604938,31.21,86.67,Neutral
-34.0,4.0,54.0,47.14,2.589563,31.21,86.02,Neutral
-33.0,4.0,55.0,-6.58,2.579313,31.21,85.37,Neutral
-33.0,4.0,54.0,-41.46,2.560094,31.21,84.72,Neutral
-30.0,4.0,56.0,21.9,2.547281,31.19,84.05,Neutral
-33.0,4.0,55.0,25.55,2.529344,31.19,83.42,Neutral
-33.0,4.0,54.0,-7.56,2.5255,31.19,83.0,Neutral
-33.0,4.0,54.0,-36.99,2.51525,31.19,82.68,Neutral
-29.0,4.0,56.0,-0.87,2.505,31.21,82.42,Neutral
-29.0,5.0,56.0,64.15,2.497312,31.21,82.03,Neutral
-30.0,5.0,56.0,-24.51,2.490906,31.21,81.73,Neutral
-29.0,5.0,56.0,-36.7,2.480656,31.21,81.45,Neutral
-28.0,8.0,56.0,11.55,2.470406,31.17,81.13,Neutral
-30.0,4.0,50.0,83.77,2.485781,31.17,80.8,Neutral
-39.0,4.0,53.0,20.34,2.492187,31.17,80.45,Neutral
-28.0,5.0,56.0,-25.09,2.4845,31.17,80.07,Neutral
-32.0,5.0,55.0,-98.63,2.481937,31.19,79.67,Neutral
-33.0,4.0,54.0,96.5,2.47425,31.19,79.28,Neutral
-36.0,4.0,52.0,78.85,2.465281,31.19,78.93,Neutral
-33.0,4.0,54.0,-81.12,2.461437,31.19,78.52,Neutral
-53.0,2.0,34.0,-256.52,2.493469,31.17,78.03,Neutral
-55.0,0.0,34.0,47.96,2.570344,31.17,77.57,Neutral
-55.0,1.0,35.0,45.82,2.636969,31.17,77.15,Neutral
-64.0,5.0,37.0,120.55,2.710001,31.17,76.77,Neutral
-50.0,7.0,26.0,-10.39,2.771501,31.19,76.37,Neutral
-35.0,-1.0,46.0,-450.43,2.836845,31.19,75.98,Neutral
-34.0,14.0,54.0,97.29,2.88297,31.19,75.58,Neutral
-39.0,7.0,38.0,32.98,2.888095,31.19,75.23,Neutral
-29.0,3.0,55.0,33.11,2.85222,31.17,74.92,Neutral
-62.0,-5.0,27.0,53.65,2.863751,31.17,74.63,Neutral
-59.0,-3.0,30.0,25.22,2.833001,31.17,74.33,Neutral
-55.0,-4.0,34.0,82.69,2.830438,31.17,74.02,Neutral
-52.0,-5.0,34.0,230.95,2.82147,31.15,73.73,Neutral
-54.0,-4.0,35.0,-13.62,2.807376,31.15,73.43,Neutral
-55.0,-5.0,35.0,-190.95,2.795845,31.15,73.08,Neutral
-45.0,14.0,43.0,-34.39,2.795845,31.15,72.68,Neutral
-64.0,-15.0,33.0,-0.36,2.808657,31.19,72.33,Neutral
-46.0,6.0,36.0,-42.36,2.808657,31.19,71.82,Neutral
-53.0,13.0,50.0,-54.68,2.818907,31.19,71.27,Neutral
-53.0,19.0,36.0,-181.17,2.759969,31.19,70.73,Neutral
-66.0,20.0,38.0,9.57,2.702313,31.21,70.12,Neutral
-46.0,24.0,56.0,132.73,2.693344,31.21,69.5,Neutral
-59.0,13.0,18.0,1.62,2.707438,31.21,68.9,Neutral
-55.0,11.0,26.0,2.25,2.7305,31.21,68.3,Neutral
-38.0,7.0,35.0,76.01,2.733063,31.21,67.68,Neutral
-42.0,12.0,41.0,56.24,2.703594,31.21,67.1,Neutral
-63.0,21.0,19.0,-37.3,2.688219,31.21,66.55,Neutral
-60.0,14.0,12.0,-82.63,2.707438,31.21,66.35,Neutral
-77.0,23.0,14.0,199.22,2.735626,31.23,66.12,Neutral
-47.0,16.0,22.0,-12.4,2.742032,31.23,65.88,Neutral
-57.0,19.0,24.0,-165.99,2.83172,31.23,65.82,Neutral
-67.0,17.0,5.0,3.71,2.806094,31.23,65.75,Neutral
-65.0,17.0,3.0,20.17,2.763813,31.23,65.7,Neutral
-61.0,14.0,2.0,83.92,2.739469,31.23,65.63,Neutral
-60.0,15.0,3.0,51.05,2.717688,31.23,65.6,Neutral
-65.0,14.0,3.0,-176.71,2.701032,31.23,65.57,Neutral
-72.0,10.0,8.0,7.89,2.688219,31.23,65.53,Neutral
-65.0,7.0,0.0,1.22,2.695907,31.23,65.47,Neutral
-68.0,12.0,5.0,-18.0,2.670282,31.23,65.38,Neutral
-67.0,12.0,8.0,33.11,2.6485,31.23,65.3,Neutral
-60.0,11.0,18.0,9.03,2.635688,31.23,65.2,Neutral
-62.0,10.0,15.0,-71.05,2.616469,31.23,65.1,Neutral
-59.0,11.0,21.0,86.56,2.59725,31.23,65.0,Neutral
-61.0,11.0,25.0,46.68,2.587,31.23,64.92,Neutral
-69.0,8.0,11.0,-33.28,2.610063,31.23,64.85,Neutral
-60.0,27.0,23.0,-41.76,2.593406,31.23,64.8,Neutral
-60.0,17.0,24.0,-17.05,2.602375,31.23,64.73,Neutral
-52.0,42.0,18.0,-62.84,2.653625,31.23,64.63,Neutral
-44.0,47.0,9.0,-47.15,2.626719,31.27,64.53,Neutral
-37.0,58.0,15.0,28.01,2.654907,31.27,64.43,Neutral
-4.0,55.0,12.0,94.79,2.636969,31.27,64.27,Neutral
-6.0,70.0,21.0,34.41,2.639532,31.27,64.1,Neutral
-31.0,49.0,36.0,-26.54,2.628,31.25,63.97,Neutral
-19.0,11.0,33.0,-5.47,2.636969,31.25,63.85,Neutral
-32.0,16.0,59.0,72.64,2.633125,31.25,63.77,Neutral
-37.0,15.0,61.0,-123.72,2.649781,31.25,63.68,Neutral
-27.0,11.0,50.0,-60.7,2.683094,31.25,63.62,Neutral
-42.0,6.0,50.0,11.34,2.726657,31.25,63.53,Neutral
-34.0,13.0,54.0,57.46,2.767657,31.25,63.4,Neutral
-41.0,7.0,54.0,31.62,2.794563,31.25,63.43,Neutral
-28.0,3.0,43.0,-5.08,2.817626,31.23,63.52,Neutral
-18.0,16.0,54.0,-48.35,2.838126,31.23,63.58,Neutral
-69.0,44.0,38.0,34.32,2.839407,31.23,63.63,Neutral
-68.0,42.0,19.0,41.46,2.834282,31.23,63.67,Neutral
-42.0,47.0,9.0,4.21,2.826595,31.21,63.75,Neutral
-29.0,27.0,16.0,-70.99,2.812501,31.21,63.73,Neutral
-55.0,43.0,10.0,-2.78,2.774063,31.21,63.73,Neutral
-25.0,56.0,-17.0,-3.77,2.744594,31.21,63.73,Neutral
-22.0,58.0,-13.0,-2.38,2.716407,31.23,63.7,Neutral
-16.0,52.0,-41.0,-6.4,2.740751,31.23,63.63,Neutral
-37.0,79.0,11.0,185.95,2.752282,31.23,63.58,Neutral
-11.0,72.0,-7.0,92.34,2.772782,31.23,63.55,Neutral
-23.0,60.0,-13.0,-320.51,2.794563,31.21,63.55,Neutral
-28.0,58.0,-3.0,233.28,2.803532,31.21,63.63,Neutral
-24.0,60.0,-3.0,135.88,2.817626,31.21,63.8,Neutral
-25.0,59.0,-3.0,-179.83,2.813782,31.21,64.02,Neutral
-31.0,57.0,-4.0,56.92,2.813782,31.21,63.95,Neutral
-39.0,61.0,6.0,-27.89,2.850938,31.21,64.02,Neutral
-36.0,54.0,10.0,-57.97,2.891938,31.21,64.13,Neutral
-93.0,49.0,4.0,-25.95,2.927814,31.21,64.27,Neutral
-34.0,-3.0,-10.0,-60.0,2.91156,31.21,64.38,Neutral
-39.0,-54.0,-27.0,-208.66,2.896185,31.21,64.53,Neutral
-29.0,-59.0,-3.0,24.33,2.905154,31.21,64.67,Neutral
-73.0,-36.0,20.0,158.17,2.903872,31.21,64.82,Neutral
-43.0,-58.0,-3.0,130.38,2.841091,31.21,64.98,Neutral
-24.0,-44.0,46.0,-21.03,2.856466,31.21,65.17,Neutral
20.0,-34.0,51.0,-112.19,2.883372,31.21,65.38,Neutral
22.0,-32.0,48.0,-0.45,2.925653,31.21,65.6,Neutral
-19.0,-53.0,50.0,140.4,2.956404,31.25,65.82,Neutral
42.0,29.0,41.0,19.85,3.143467,31.25,66.02,Neutral
63.0,1.0,19.0,-85.09,3.386905,31.25,66.2,Neutral
46.0,-9.0,18.0,-58.37,3.406124,31.25,66.38,Neutral
-5.0,-44.0,-7.0,-97.88,3.409967,31.21,66.57,Neutral
-41.0,-24.0,16.0,175.38,3.377936,31.21,66.77,Neutral
-26.0,-6.0,54.0,1.16,3.362561,31.21,66.88,Neutral
-59.0,15.0,60.0,-142.71,3.518874,31.21,67.0,Neutral
-22.0,24.0,54.0,-73.11,3.60772,31.25,67.1,Neutral
-36.0,26.0,53.0,-72.98,3.678189,31.25,67.18,Neutral
-41.0,40.0,49.0,-17.8,3.730721,31.25,67.22,Neutral
-23.0,34.0,50.0,55.14,3.785815,31.25,67.27,Neutral
-61.0,21.0,-20.0,70.98,3.81144,31.25,67.33,Neutral
-67.0,13.0,-12.0,-3.16,3.888315,31.25,67.4,Neutral
-63.0,18.0,-3.0,-1.09,3.904971,31.25,67.48,Neutral
-64.0,10.0,-2.0,-15.11,4.013878,31.25,67.57,Neutral
-65.0,9.0,-7.0,115.42,4.004829,31.23,67.65,Neutral
-58.0,13.0,17.0,25.21,4.007391,31.23,67.7,Neutral
-58.0,9.0,15.0,-101.23,3.912579,31.23,67.73,Neutral
-72.0,7.0,-7.0,79.93,3.843391,31.23,67.73,Neutral
-58.0,61.0,25.0,46.5,3.769078,31.21,67.7,Neutral
-56.0,4.0,-22.0,51.06,3.698609,31.21,67.67,Neutral
-56.0,21.0,5.0,-0.53,3.611484,31.21,67.63,Neutral
-35.0,13.0,2.0,-216.21,3.596109,31.21,67.6,Neutral
-68.0,36.0,-27.0,145.85,3.579453,31.23,67.58,Neutral
-49.0,27.0,-20.0,56.15,3.592265,31.23,67.57,Neutral
-56.0,43.0,-41.0,-60.36,3.564078,31.23,67.53,Neutral
-48.0,20.0,-36.0,32.75,3.543578,31.23,67.5,Neutral
-44.0,31.0,-39.0,104.81,3.442358,31.23,67.47,Neutral
-52.0,30.0,-12.0,-301.62,3.416734,31.23,67.43,Neutral
-51.0,64.0,4.0,7.72,3.38222,31.23,67.4,Neutral
-30.0,48.0,-1.0,-76.83,3.371969,31.23,67.25,Neutral
-28.0,66.0,16.0,356.33,3.289969,31.23,67.05,Neutral
-32.0,63.0,11.0,-149.97,3.347625,31.23,66.98,Neutral
-35.0,48.0,3.0,-123.2,3.393751,31.23,66.9,Neutral
-34.0,42.0,9.0,56.37,3.374532,31.23,66.82,Neutral
-25.0,69.0,15.0,-62.16,3.386063,31.25,66.73,Neutral
-28.0,50.0,9.0,257.44,3.397594,31.25,66.78,Neutral
-29.0,58.0,8.0,82.23,3.441157,31.25,66.85,Neutral
-31.0,54.0,-1.0,-14.62,3.478313,31.25,66.9,Neutral
-32.0,61.0,13.0,-158.81,3.524439,31.27,66.97,Neutral
-28.0,60.0,15.0,15.6,3.542376,31.27,67.03,Neutral
-31.0,54.0,6.0,-43.83,3.552626,31.27,67.05,Neutral
-30.0,56.0,10.0,38.37,3.561595,31.27,67.08,Neutral
-31.0,57.0,11.0,13.64,3.561595,31.25,67.07,Neutral
-29.0,57.0,9.0,-1.84,3.555189,31.25,66.95,Neutral
-28.0,58.0,10.0,19.81,3.56672,31.25,66.78,Neutral
-28.0,58.0,9.0,-0.14,3.57697,31.25,66.6,Neutral
-29.0,58.0,10.0,-11.25,3.578251,31.25,66.7,Neutral
-28.0,57.0,9.0,-15.61,3.574408,31.25,66.68,Neutral
-29.0,57.0,10.0,24.42,3.56672,31.25,66.63,Neutral
-29.0,58.0,10.0,2.42,3.55647,31.25,66.58,Neutral
-28.0,57.0,9.0,-37.0,3.548783,31.25,66.53,Neutral
-29.0,57.0,10.0,17.71,3.547501,31.25,66.45,Neutral
-29.0,57.0,10.0,19.25,3.547501,31.25,66.35,Neutral
-29.0,57.0,9.0,-9.95,3.544939,31.25,66.22,Neutral
-29.0,57.0,9.0,-42.92,3.539814,31.25,66.05,Neutral
-29.0,57.0,9.0,12.61,3.529564,31.25,65.83,Neutral
-29.0,57.0,10.0,13.76,3.518032,31.25,65.58,Neutral
-29.0,57.0,9.0,-14.81,3.501376,31.25,65.33,Neutral
-29.0,57.0,10.0,4.37,3.482157,31.23,65.1,Neutral
-29.0,57.0,9.0,17.12,3.465501,31.23,64.88,Neutral
-29.0,57.0,10.0,0.46,3.447563,31.23,64.67,Neutral
-28.0,56.0,9.0,-25.18,3.429626,31.23,64.47,Neutral
-29.0,57.0,10.0,16.02,3.415532,31.25,64.28,Neutral
-28.0,56.0,9.0,19.78,3.401438,31.25,64.12,Neutral
-29.0,57.0,11.0,-3.63,3.388626,31.25,64.05,Neutral
-29.0,57.0,10.0,-36.59,3.378376,31.25,64.0,Neutral
-28.0,57.0,9.0,14.24,3.365563,31.23,63.97,Neutral
-29.0,57.0,11.0,17.21,3.359157,31.23,63.97,Neutral
-28.0,56.0,8.0,-14.33,3.348907,31.23,64.02,Neutral
-29.0,57.0,10.0,-5.2,3.339938,31.23,64.05,Neutral
-28.0,57.0,8.0,13.82,3.329688,31.23,64.1,Neutral
-29.0,58.0,8.0,5.45,3.320719,31.23,64.15,Neutral
-28.0,58.0,8.0,-12.35,3.313032,31.23,64.2,Neutral
-29.0,58.0,9.0,0.41,3.305344,31.23,64.25,Neutral
-25.0,60.0,13.0,18.05,3.296376,31.23,64.33,Neutral
-36.0,65.0,8.0,5.04,3.288688,31.23,64.43,Neutral
-50.0,25.0,-23.0,-16.6,3.304063,31.23,64.6,Neutral
-65.0,7.0,-10.0,10.59,3.323282,31.23,64.75,Neutral
-60.0,-2.0,-21.0,22.1,3.227188,31.23,64.93,Neutral
-62.0,-11.0,-23.0,14.31,3.1375,31.23,65.15,Neutral
-65.0,-10.0,-19.0,-9.74,3.159281,31.23,65.38,Neutral
-62.0,-10.0,-12.0,201.77,3.179781,31.23,65.62,Neutral
-65.0,-8.0,-21.0,91.47,3.18875,31.23,65.83,Neutral
-56.0,-11.0,-28.0,-594.3,3.196438,31.23,66.03,Neutral
-52.0,-14.0,-39.0,281.52,3.231031,31.23,66.22,Neutral
-52.0,-8.0,-38.0,182.98,3.222063,31.23,66.37,Neutral
-53.0,-8.0,-40.0,50.1,3.222063,31.23,66.55,Neutral
-50.0,-8.0,-39.0,190.82,3.225906,31.23,66.72,Neutral
-51.0,-9.0,-44.0,-29.45,3.237438,31.23,66.85,Neutral
-50.0,-8.0,-43.0,-11.14,3.27075,31.23,66.97,Neutral
-55.0,-8.0,-39.0,-23.44,3.29125,31.23,67.07,Neutral
-53.0,-11.0,-33.0,-8.11,3.289969,31.23,67.03,Neutral
-59.0,-8.0,-31.0,-30.25,3.281,31.23,66.97,Neutral
-63.0,-12.0,-35.0,-26.08,3.286125,31.23,66.88,Neutral
-49.0,-14.0,-31.0,1.93,3.215657,31.23,66.75,Neutral
-66.0,-3.0,-24.0,88.72,3.031156,31.23,66.6,Neutral
-64.0,-3.0,-14.0,-24.77,3.202844,31.23,66.42,Neutral
-46.0,34.0,-6.0,21.14,3.237438,31.23,66.25,Neutral
-76.0,57.0,-29.0,97.8,3.255375,31.23,66.05,Neutral
-36.0,63.0,-11.0,-365.58,3.187469,31.23,65.88,Neutral
-20.0,46.0,-49.0,149.27,3.186188,31.23,65.77,Neutral
-4.0,67.0,-28.0,129.41,3.207969,31.23,65.65,Neutral
-9.0,55.0,-32.0,-25.6,3.214375,31.27,65.55,Neutral
-14.0,53.0,-21.0,52.32,3.201563,31.27,65.47,Neutral
10.0,66.0,-14.0,41.97,3.192594,31.27,65.38,Neutral
-1.0,64.0,-19.0,-31.99,3.166969,31.27,65.32,Neutral
-4.0,62.0,-23.0,29.03,3.154156,31.29,65.25,Neutral
-15.0,59.0,-9.0,2.63,3.187469,31.29,65.2,Neutral
-5.0,55.0,-15.0,-25.35,3.20925,31.29,65.15,Neutral
-18.0,42.0,-25.0,-12.37,3.210531,31.29,65.08,Neutral
-17.0,58.0,13.0,0.1,3.268188,31.27,65.05,Neutral
-16.0,61.0,-2.0,124.18,3.297657,31.27,65.02,Neutral
1.0,60.0,-8.0,-70.17,3.352751,31.27,65.02,Neutral
3.0,67.0,-20.0,-82.65,3.375813,31.27,65.07,Neutral
-6.0,73.0,-1.0,-177.29,3.350188,31.27,65.17,Neutral
-26.0,49.0,-42.0,88.99,3.419376,31.27,65.28,Neutral
-53.0,30.0,-14.0,59.87,3.510345,31.27,65.4,Neutral
-55.0,8.0,-22.0,123.27,3.491126,31.27,65.48,Neutral
-46.0,-14.0,-6.0,-19.86,3.462939,31.27,65.62,Neutral
-119.0,16.0,-17.0,-85.21,3.455251,31.27,65.75,Neutral
-56.0,0.0,-28.0,-73.14,3.428344,31.27,65.83,Neutral
-38.0,-9.0,-17.0,113.91,3.414251,31.27,65.9,Neutral
-76.0,20.0,12.0,21.32,3.410407,31.31,65.92,Neutral
-70.0,23.0,1.0,-64.32,3.420657,31.31,65.92,Neutral
-70.0,-15.0,-16.0,-104.36,3.457814,31.31,65.9,Neutral
-65.0,3.0,30.0,-33.08,3.414251,31.31,65.87,Neutral
-74.0,1.0,24.0,302.66,3.477032,31.29,65.82,Neutral
-37.0,8.0,-9.0,94.74,3.520595,31.29,65.77,Neutral
-70.0,6.0,-32.0,-79.73,3.460376,31.29,65.73,Neutral
-62.0,2.0,8.0,-1.96,3.371969,31.29,65.67,Neutral
-59.0,2.0,21.0,-13.55,3.438595,31.29,65.6,Neutral
-53.0,0.0,28.0,-28.77,3.434751,31.29,65.55,Neutral
-54.0,-5.0,34.0,-73.94,3.43347,31.29,65.48,Neutral
-62.0,-6.0,16.0,38.92,3.404001,31.29,65.4,Neutral
-67.0,-3.0,12.0,-176.93,3.393751,31.31,65.3,Neutral
-70.0,0.0,13.0,-97.58,3.401438,31.31,65.22,Neutral
-58.0,-4.0,26.0,124.08,3.428344,31.31,65.08,Neutral
-55.0,3.0,31.0,130.67,3.410407,31.31,65.0,Neutral
-57.0,2.0,30.0,82.7,3.288688,31.31,64.92,Neutral
-57.0,7.0,31.0,-23.54,3.246407,31.31,64.82,Neutral
-59.0,11.0,24.0,51.7,3.236156,31.31,64.68,Neutral
-60.0,12.0,1.0,28.64,3.218219,31.31,64.53,Neutral
-58.0,24.0,3.0,-108.08,3.140063,31.31,64.38,Neutral
-57.0,30.0,8.0,-93.45,3.118281,31.31,64.27,Neutral
-52.0,35.0,14.0,-79.43,3.134938,31.31,64.18,Neutral
-47.0,42.0,12.0,-126.46,3.166969,31.31,64.13,Neutral
-44.0,48.0,10.0,61.78,3.160563,31.33,64.05,Neutral
-46.0,46.0,2.0,85.64,3.158,31.33,64.0,Neutral
-48.0,40.0,-2.0,2.37,3.134938,31.33,63.98,Neutral
-58.0,33.0,9.0,29.62,3.102906,31.33,63.97,Neutral
-26.0,54.0,13.0,19.03,3.131094,31.35,63.95,Neutral
-31.0,61.0,5.0,5.77,3.223344,31.35,63.92,Neutral
-33.0,63.0,-3.0,8.4,3.332251,31.35,63.88,Neutral
-23.0,61.0,7.0,30.1,3.46422,31.35,63.87,Neutral
