ACC_X,ACC_Y,ACC_Z,BVP,EDA,TEMP,HR,Label
-12,3,61,5.69,0.417036,30.91,78.82,Neutral
-12,3,65,-0.88,0.418315,30.91,78.53,Neutral
-13,2,64,-32.69,0.417036,30.91,78.32,Neutral
-9,3,62,13.02,0.417036,30.91,78.08,Neutral
-14,2,61,-4.75,0.419594,30.89,77.82,Neutral
-8,4,63,4.83,0.419594,30.89,77.62,Neutral
-11,4,63,-1.29,0.415757,30.89,77.4,Neutral
-13,5,61,-15.89,0.415757,30.89,77.3,Neutral
-13,4,61,24.46,0.422153,30.91,77.12,Neutral
-13,4,62,69.5,0.423432,30.91,76.98,Neutral
-13,4,61,-17.59,0.422153,30.91,76.78,Neutral
-12,11,63,-44.16,0.423432,30.91,76.58,Neutral
-9,9,63,-39.45,0.441342,30.93,76.53,Neutral
-10,9,61,24.45,0.441342,30.93,76.5,Neutral
-10,8,61,91.87,0.442621,30.93,76.47,Neutral
-4,9,65,181.62,0.445179,30.93,76.5,Neutral
-1,13,47,-88.48,0.438783,30.93,76.55,Neutral
65,39,50,-140.3,0.445179,30.93,76.57,Neutral
27,17,38,-66.45,0.450296,30.93,76.47,Neutral
19,44,30,-97.22,0.455413,30.93,76.33,Neutral
22,47,38,-280.02,0.46181,30.93,76.23,Neutral
20,45,40,1.77,0.455413,30.93,76.3,Neutral
22,45,41,92.65,0.455413,30.93,76.33,Neutral
19,53,37,199.26,0.466927,30.93,76.48,Neutral
19,50,38,-90.99,0.468206,30.93,76.6,Neutral
15,47,39,42.75,0.466927,30.93,76.47,Neutral
13,48,39,117.43,0.473323,30.93,76.3,Neutral
13,48,38,24.97,0.473323,30.93,76.12,Neutral
13,49,39,-3.93,0.470764,30.91,76.02,Neutral
13,48,38,55.56,0.474602,30.91,75.95,Neutral
13,52,44,36.21,0.474602,30.91,75.9,Neutral
18,40,54,13.62,0.475881,30.91,75.85,Neutral
9,53,33,-4.66,0.477161,30.91,75.83,Neutral
6,56,43,-5.05,0.480998,30.91,75.77,Neutral
5,50,40,-35.81,0.475881,30.91,75.77,Neutral
2,47,44,-21.29,0.484836,30.91,75.8,Neutral
4,45,41,63.73,0.486115,30.91,75.8,Neutral
8,48,42,47.13,0.488674,30.91,75.8,Neutral
8,48,42,-2.52,0.489953,30.91,75.82,Neutral
9,48,42,-53.12,0.487395,30.91,75.83,Neutral
-2,48,44,-47.76,0.492512,30.93,75.75,Neutral
7,54,34,-65.05,0.497629,30.93,75.77,Neutral
12,42,41,65.26,0.498908,30.93,75.78,Neutral
8,45,44,56.89,0.501467,30.93,75.9,Neutral
11,47,42,35.71,0.502746,30.93,76.05,Neutral
15,44,49,-15.32,0.505304,30.93,76.07,Neutral
36,42,0,-15.02,0.502746,30.93,76.1,Neutral
54,39,-18,1.19,0.506584,30.93,76.1,Neutral
49,74,-12,2.32,0.502746,30.91,76.12,Neutral
34,-26,-64,-23.2,0.524493,30.91,76.15,Neutral
38,27,-102,-69.4,0.52961,30.91,76.22,Neutral
21,43,-4,30.3,0.556474,30.91,76.3,Neutral
75,28,26,97.87,0.583339,30.95,76.38,Neutral
75,23,19,366.13,0.620437,30.95,76.45,Neutral
60,23,-20,-108.66,0.639626,30.95,76.53,Neutral
45,53,41,-18.3,0.669048,30.95,76.65,Neutral
66,7,14,-109.94,0.704867,30.95,76.78,Neutral
127,-5,-30,261.48,0.531156,30.95,76.9,Neutral
-33,-8,45,-70.86,0.533714,30.95,76.85,Neutral
-108,48,-28,-153.03,0.504291,30.95,76.83,Neutral
52,-49,22,-57.55,0.483823,30.93,76.8,Neutral
18,-33,-27,64.12,0.49022,30.93,76.75,Neutral
-33,-28,69,-87.03,0.505571,30.93,76.67,Neutral
18,-27,-35,-70.44,0.495337,30.93,76.53,Neutral
-3,127,91,170.22,0.514525,30.93,76.45,Neutral
22,102,51,284.61,0.559299,30.93,76.37,Neutral
90,25,49,-549.32,0.552903,30.93,76.27,Neutral
-27,30,63,-418.31,0.586164,30.93,76.08,Neutral
57,67,56,400.6,0.624541,30.93,75.98,Neutral
8,49,26,73.29,0.629658,30.93,75.9,Neutral
34,12,17,-61.99,0.655243,30.93,75.88,Neutral
84,28,93,213.46,0.706413,30.93,75.83,Neutral
34,-14,21,-34.41,0.680828,30.93,75.82,Neutral
34,19,44,1.98,0.730719,30.93,75.82,Neutral
18,14,84,162.37,0.743511,30.93,75.8,Neutral
27,11,46,287.52,0.735836,30.93,75.8,Neutral
19,8,26,-326.81,0.701296,30.93,75.8,Neutral
3,53,41,-31.2,0.733277,30.93,75.8,Neutral
74,-18,24,-63.75,0.737115,30.93,75.87,Neutral
75,35,7,-10.82,0.696179,30.93,75.93,Neutral
-62,38,-9,-54.58,0.717926,30.93,75.98,Neutral
103,51,47,310.85,0.734557,30.93,75.97,Neutral
80,26,1,-11.65,0.700017,30.93,75.97,Neutral
89,33,-62,-205.55,0.752466,30.93,75.88,Neutral
11,47,-22,-50.04,0.817708,30.93,75.73,Neutral
71,6,-36,-53.81,0.793402,30.93,75.6,Neutral
27,8,31,-158.48,0.836897,30.93,75.52,Neutral
46,19,23,-76.52,0.792123,30.93,75.45,Neutral
-40,35,-27,23.17,0.857365,30.93,75.4,Neutral
-128,-27,40,68.61,0.835618,30.93,75.33,Neutral
-79,-10,-42,223.61,0.802357,30.93,75.25,Neutral
30,8,-30,-183.23,0.849689,30.93,75.18,Neutral
12,77,82,-129.41,0.859923,30.93,75.08,Neutral
127,-27,-33,-150.43,0.911093,30.93,75.07,Neutral
-26,12,39,44.71,0.886788,30.93,75.02,Neutral
-58,-2,69,-188.63,0.879112,30.93,74.93,Neutral
-43,54,54,112.89,0.88295,30.93,74.87,Neutral
20,34,47,-100.68,0.879112,30.93,74.85,Neutral
70,-4,60,302.57,0.911093,30.93,74.87,Neutral
89,15,39,-182.73,0.969939,30.93,74.9,Neutral
17,26,35,-24.19,0.990407,30.95,75.08,Neutral
17,55,66,-62.76,1.009596,30.95,75.23,Neutral
32,17,35,-9.98,1.044136,30.95,75.35,Neutral
17,45,27,14.66,1.063324,30.95,75.53,Neutral
17,60,39,-89.72,1.013502,30.93,75.72,Neutral
68,41,44,-46.11,1.01862,30.93,75.87,Neutral
43,19,44,99.8,1.046763,30.93,75.98,Neutral
18,8,70,-54.73,1.087699,30.93,76.12,Neutral
110,-21,-41,-51.44,1.135031,30.95,76.2,Neutral
35,-6,-48,102.71,1.149103,30.95,76.28,Neutral
37,-2,-52,88.6,1.146545,30.95,76.32,Neutral
127,25,-50,155.0,1.163175,30.95,76.33,Neutral
-40,-30,-75,-155.56,1.17213,30.97,76.33,Neutral
57,58,9,-228.92,1.214345,30.97,76.38,Neutral
46,-4,12,274.53,1.278308,30.97,76.4,Neutral
16,64,23,92.35,1.306451,30.97,76.43,Neutral
40,49,50,77.66,1.302613,30.95,76.42,Neutral
54,41,15,181.08,1.301334,30.95,76.42,Neutral
15,76,18,-137.35,1.285983,30.95,76.43,Neutral
4,25,-56,-209.35,1.260398,30.95,76.48,Neutral
72,111,-40,-3.05,1.27319,30.93,76.55,Neutral
77,71,-27,-107.51,1.297496,30.93,76.6,Neutral
-2,28,24,-369.64,1.338432,30.93,76.6,Neutral
-11,48,-6,-401.93,1.406233,30.93,76.62,Neutral
34,65,16,311.97,1.425421,30.97,76.63,Neutral
33,56,13,142.49,1.440772,30.97,76.63,Neutral
39,51,25,49.96,1.459961,30.97,76.53,Neutral
18,52,41,104.32,1.449727,30.97,76.75,Neutral
15,44,33,-44.62,1.416467,30.97,76.95,Neutral
12,51,18,-25.41,1.357621,30.97,77.15,Neutral
21,49,31,-65.49,1.328198,30.97,77.32,Neutral
22,47,35,92.67,1.365297,30.97,77.47,Neutral
23,47,36,-81.46,1.389602,30.95,77.57,Neutral
23,47,37,-28.46,1.416467,30.95,77.63,Neutral
23,46,37,-77.12,1.426701,30.95,77.75,Neutral
23,46,37,-6.34,1.429259,30.95,77.93,Neutral
23,46,37,14.36,1.419025,30.97,78.08,Neutral
23,46,37,19.0,1.420304,30.97,78.27,Neutral
23,47,37,8.16,1.392161,30.97,78.5,Neutral
23,47,37,39.59,1.370414,30.97,78.73,Neutral
19,43,39,-25.25,1.338432,30.97,78.97,Neutral
23,46,37,20.41,1.301334,30.97,79.2,Neutral
23,45,38,29.72,1.285983,30.97,79.4,Neutral
25,46,30,-2.75,1.261677,30.97,79.57,Neutral
26,48,31,-32.68,1.242489,30.97,79.87,Neutral
26,48,40,-91.77,1.227137,30.97,80.15,Neutral
24,47,34,77.73,1.214345,30.97,80.43,Neutral
25,47,34,-49.64,1.200273,30.97,80.7,Neutral
30,53,36,52.97,1.191318,30.99,80.83,Neutral
0,63,21,-7.79,1.184922,30.99,80.92,Neutral
19,31,28,-29.04,1.179805,30.99,81.0,Neutral
30,45,30,23.15,1.174688,30.99,81.07,Neutral
29,45,35,53.46,1.17213,30.99,81.13,Neutral
28,45,35,44.7,1.165733,30.99,81.2,Neutral
28,45,34,-95.31,1.151662,30.99,81.42,Neutral
29,69,92,-112.14,1.155499,30.99,81.67,Neutral
47,7,-46,-9.01,1.163175,31.01,81.92,Neutral
54,-6,-12,20.93,1.136311,31.01,82.1,Neutral
61,-11,-17,-43.02,1.129914,31.01,82.28,Neutral
58,-10,-22,-135.08,1.123518,31.01,82.4,Neutral
57,-22,5,-353.61,1.12096,30.99,82.5,Neutral
48,-27,29,245.78,1.140148,30.99,82.62,Neutral
29,-30,34,122.6,1.13759,30.99,82.75,Neutral
56,-31,17,49.24,1.159337,30.99,82.68,Neutral
55,-34,7,-115.14,1.182364,31.01,82.62,Neutral
48,-37,18,-111.51,1.2233,31.01,82.55,Neutral
65,-49,6,105.93,1.269353,31.01,82.52,Neutral
23,-71,-7,21.85,1.312847,31.01,82.45,Neutral
28,-11,45,-75.92,1.357621,31.03,82.38,Neutral
23,-40,38,81.11,1.399836,31.03,82.27,Neutral
44,-34,44,-27.01,1.467637,31.03,82.23,Neutral
25,-33,35,159.19,1.42798,31.03,82.22,Neutral
29,-42,37,49.88,1.453565,31.01,82.25,Neutral
35,-41,38,-5.41,1.42798,31.01,82.28,Neutral
61,-58,20,-187.13,1.407512,31.01,82.35,Neutral
35,-24,41,-148.82,1.403674,31.01,82.43,Neutral
39,-41,37,169.67,1.383206,30.99,82.58,Neutral
59,-69,-12,-98.27,1.378089,30.99,82.75,Neutral
34,-29,30,50.67,1.356342,30.99,82.88,Neutral
12,-38,-12,-11.23,1.348666,30.99,83.02,Neutral
27,-24,27,91.87,1.312847,31.01,83.1,Neutral
24,-26,30,34.92,1.296217,31.01,83.2,Neutral
50,-40,-44,-227.7,1.2911,31.01,83.37,Neutral
48,-34,-26,-61.63,1.228417,31.01,83.55,Neutral
23,-41,-40,-258.04,1.252723,31.01,83.77,Neutral
45,-34,-44,-220.27,1.306451,31.01,84.0,Neutral
47,-24,-37,3.38,1.351225,31.01,84.33,Neutral
44,-28,-33,330.02,1.380648,31.01,84.33,Neutral
48,-26,-28,230.76,1.415187,31.03,84.32,Neutral
52,-27,-27,-73.25,1.436935,31.03,84.28,Neutral
49,-28,-28,-52.59,1.443331,31.03,84.28,Neutral
50,-17,-38,-67.28,1.447169,31.03,84.13,Neutral
51,-12,-33,-3.6,1.440772,31.01,83.98,Neutral
33,-22,-52,21.23,1.419025,31.01,83.8,Neutral
50,3,-26,-9.76,1.408791,31.01,83.57,Neutral
53,-4,-33,-20.13,1.390882,31.01,83.27,Neutral
52,4,-27,-70.69,1.364017,31.03,83.0,Neutral
52,22,-18,68.55,1.362738,31.03,82.72,Neutral
60,47,-10,149.59,1.364017,31.03,82.42,Neutral
57,71,8,24.6,1.362738,31.03,82.13,Neutral
25,35,13,34.0,1.37681,31.03,81.88,Neutral
34,60,26,-125.17,1.421584,31.03,81.62,Neutral
16,59,39,-13.46,1.452286,31.03,81.4,Neutral
10,58,31,54.87,1.463799,31.03,81.25,Neutral
65,39,25,195.48,1.445889,31.03,80.93,Neutral
53,9,8,-130.17,1.447169,31.03,80.68,Neutral
54,-23,6,38.39,1.417746,31.03,80.42,Neutral
56,-32,-6,-116.62,1.406233,31.03,80.15,Neutral
46,-32,-4,64.47,1.395999,31.03,79.95,Neutral
60,-31,7,-68.41,1.388323,31.03,79.8,Neutral
54,-27,21,-56.78,1.384485,31.03,79.75,Neutral
66,-22,19,-66.24,1.424142,31.03,79.72,Neutral
52,21,11,-78.71,1.499618,31.05,79.68,Neutral
65,15,-15,32.99,1.536815,31.05,79.67,Neutral
48,48,-9,44.81,1.522743,31.05,79.5,Neutral
37,48,-1,77.28,1.535536,31.05,79.32,Neutral
42,48,-7,184.03,1.522743,31.03,79.12,Neutral
42,49,-2,-40.74,1.524023,31.03,78.93,Neutral
33,38,-28,-61.29,1.51123,31.03,78.78,Neutral
32,57,-39,-70.39,1.438313,31.03,78.72,Neutral
38,68,13,-133.84,1.453664,31.01,78.67,Neutral
87,49,13,106.38,1.516347,31.01,78.58,Neutral
60,33,-8,-155.39,1.594382,31.01,78.48,Neutral
92,-23,-12,-29.42,1.657065,31.01,78.43,Neutral
55,-12,19,-47.54,1.626363,31.01,78.37,Neutral
51,-8,37,-174.72,1.747892,31.01,78.27,Neutral
51,-2,32,-350.44,1.701839,31.01,78.15,Neutral
63,-12,47,110.48,1.681371,31.01,78.03,Neutral
5,-6,15,273.01,1.709514,31.03,77.93,Neutral
0,2,21,55.55,1.765801,31.03,77.87,Neutral
78,0,14,-65.24,1.724865,31.03,77.73,Neutral
58,3,-22,2.49,1.617408,31.03,77.6,Neutral
65,-4,-14,6.74,1.570076,31.05,77.43,Neutral
62,2,6,-67.11,1.561121,31.05,77.25,Neutral
53,21,4,126.97,1.595661,31.05,77.05,Neutral
38,63,1,-54.79,1.630201,31.05,76.83,Neutral
26,62,-12,-8.32,1.636597,31.07,76.58,Neutral
39,57,9,18.8,1.609733,31.07,76.33,Neutral
55,33,-35,-15.79,1.619967,31.07,76.1,Neutral
64,40,-17,114.25,1.568797,31.07,75.88,Neutral
47,42,-6,105.56,1.556004,31.05,75.73,Neutral
56,50,-1,-119.22,1.568797,31.05,75.45,Neutral
58,31,-31,-490.71,1.512509,31.05,75.18,Neutral
42,41,-23,405.05,1.550887,31.05,74.93,Neutral
51,51,15,97.99,1.5624,31.07,74.65,Neutral
59,27,1,-35.02,1.585427,31.07,74.37,Neutral
54,8,20,72.44,1.571355,31.07,74.17,Neutral
49,27,24,53.53,1.52786,31.07,73.97,Neutral
66,20,8,-26.8,1.645552,31.09,73.8,Neutral
60,6,6,-60.52,1.655786,31.09,73.63,Neutral
59,-1,12,-322.55,1.683929,31.09,73.45,Neutral
57,2,23,-120.85,1.728703,31.09,73.43,Neutral
59,-5,23,471.95,1.770918,31.09,73.42,Neutral
62,-7,27,-71.37,1.802899,31.09,73.48,Neutral
29,8,38,-31.41,1.796503,31.09,73.57,Neutral
107,31,44,-17.26,1.756846,31.09,73.67,Neutral
68,6,-9,-8.58,1.746612,31.09,73.73,Neutral
62,6,-13,-40.45,1.658344,31.09,73.77,Neutral
107,32,52,-78.24,1.628921,31.09,73.77,Neutral
2,-41,-52,-213.21,1.640435,31.09,73.73,Neutral
113,29,12,111.76,1.581589,31.11,73.65,Neutral
103,28,49,112.11,1.649389,31.11,73.57,Neutral
48,-1,-12,167.09,1.690325,31.11,73.47,Neutral
82,-2,-8,72.65,1.676254,31.11,73.42,Neutral
68,-2,-27,-253.58,1.627642,31.09,73.37,Neutral
59,-9,-40,58.64,1.590544,31.09,73.27,Neutral
47,-13,-38,-54.11,1.622525,31.09,73.17,Neutral
57,-6,-25,-13.67,1.658344,31.09,73.08,Neutral
57,-6,-28,27.99,1.646831,31.09,73.07,Neutral
55,-7,-30,-25.32,1.637876,31.09,73.07,Neutral
54,-7,-29,11.48,1.627642,31.09,72.97,Neutral
61,-15,-41,-76.28,1.582868,31.09,72.87,Neutral
54,-6,-23,51.1,1.4946,31.11,72.77,Neutral
60,-4,-30,21.97,1.433196,31.11,72.68,Neutral
60,-6,-28,-15.54,1.399935,31.11,72.58,Neutral
49,-9,34,6.46,1.410169,31.11,72.48,Neutral
33,-9,53,223.03,1.440871,31.11,72.4,Neutral
43,2,20,-175.49,1.453664,31.11,72.33,Neutral
65,-4,-11,-35.39,1.470294,31.11,72.23,Neutral
51,-5,-28,-39.99,1.405052,31.11,72.1,Neutral
18,-6,11,219.15,1.388422,31.13,71.95,Neutral
32,20,50,-145.45,1.430637,31.13,71.82,Neutral
106,6,21,-19.85,1.454943,31.13,71.68,Neutral
17,-12,30,22.76,1.42552,31.13,71.6,Neutral
24,-10,78,11.88,1.465177,31.13,71.55,Neutral
34,21,34,-74.28,1.465177,31.13,71.52,Neutral
54,-4,-44,-55.79,1.466456,31.13,71.45,Neutral
79,-10,-24,-3.95,1.407611,31.13,71.4,Neutral
-9,-16,35,138.81,1.417845,31.13,71.37,Neutral
22,-9,57,-195.98,1.448547,31.13,71.42,Neutral
28,-10,55,53.58,1.534257,31.13,71.48,Neutral
39,-4,46,130.64,1.639155,31.13,71.53,Neutral
44,-1,34,-55.14,1.544491,31.17,71.6,Neutral
64,-13,10,-36.84,1.705676,31.17,71.67,Neutral
63,-9,5,-35.9,1.790107,31.17,71.75,Neutral
64,0,5,64.97,1.721027,31.17,71.87,Neutral
60,-2,-1,82.72,1.671137,31.17,72.07,Neutral
58,-7,-2,-65.46,1.63148,31.17,72.27,Neutral
61,-5,1,27.55,1.603336,31.17,72.45,Neutral
61,-5,1,-123.71,1.544491,31.17,72.58,Neutral
62,-5,-1,70.83,1.503555,31.15,72.7,Neutral
61,-8,-3,-101.72,1.481807,31.15,72.93,Neutral
60,-1,-15,-70.58,1.463898,31.15,73.12,Neutral
72,-16,-14,-3.43,1.504834,31.15,73.27,Neutral
67,4,-3,-7.69,1.557283,31.17,73.43,Neutral
64,2,-2,5.19,1.572634,31.17,73.58,Neutral
67,-6,5,2.51,1.557283,31.17,73.63,Neutral
53,-1,3,-43.53,1.44343,31.17,73.67,Neutral
57,10,11,-16.45,1.416566,31.19,73.67,Neutral
76,-9,-17,22.94,1.440871,31.19,73.67,Neutral
67,-1,3,-5.32,1.489483,31.19,73.63,Neutral
64,-4,-4,60.99,1.535536,31.19,73.67,Neutral
62,-7,-5,-11.73,1.595661,31.17,73.65,Neutral
63,-1,-6,15.73,1.672416,31.17,73.62,Neutral
72,-6,7,105.83,1.695442,31.17,73.62,Neutral
30,-20,36,-142.3,1.71719,31.17,73.62,Neutral
18,-12,53,89.38,1.718469,31.21,73.67,Neutral
37,-18,47,404.07,1.71719,31.21,73.75,Neutral
46,-26,30,-146.07,1.681371,31.21,73.83,Neutral
50,-20,25,-429.69,1.627642,31.21,73.92,Neutral
48,-20,41,-115.55,1.61485,31.17,74.02,Neutral
43,-10,40,286.02,1.637876,31.17,74.15,Neutral
60,-7,31,14.05,1.696722,31.17,74.28,Neutral
56,-2,35,60.89,1.744054,31.17,74.35,Neutral
43,-5,40,-12.97,1.774756,31.17,74.47,Neutral
36,0,41,5.15,1.754288,31.17,74.58,Neutral
37,-5,44,-21.19,1.753009,31.17,74.68,Neutral
41,-3,42,-59.0,1.728703,31.17,74.78,Neutral
40,-14,34,18.2,1.676254,31.19,74.87,Neutral
46,-10,28,63.57,1.595661,31.19,74.93,Neutral
62,-3,25,85.48,1.481807,31.19,75.0,Neutral
23,3,60,121.99,1.461339,31.19,75.07,Neutral
29,8,63,154.72,1.526581,31.21,75.13,Neutral
17,0,57,-288.03,1.513789,31.21,75.17,Neutral
12,20,36,-223.82,1.451105,31.21,75.25,Neutral
57,-24,3,-332.51,1.472853,31.21,75.35,Neutral
65,8,-5,96.24,1.435754,31.21,75.48,Neutral
59,13,-18,22.42,1.382026,31.21,75.6,Neutral
37,30,-48,14.86,1.42552,31.21,75.63,Neutral
33,39,-57,137.44,1.419124,31.21,75.67,Neutral
34,33,-46,73.84,1.407611,31.23,75.7,Neutral
26,42,-24,57.29,1.422962,31.23,75.75,Neutral
44,56,-3,-137.84,1.416566,31.23,75.82,Neutral
10,62,34,69.2,1.440871,31.23,75.73,Neutral
16,38,-54,81.18,1.419124,31.21,75.48,Neutral
36,48,-28,-177.84,1.407611,31.21,75.25,Neutral
49,39,-33,-350.62,1.439592,31.21,75.1,Neutral
45,47,-9,201.35,1.447268,31.21,74.95,Neutral
32,42,-29,172.1,1.454943,31.23,74.78,Neutral
62,38,-1,12.42,1.439592,31.23,74.48,Neutral
66,12,11,-7.67,1.508672,31.23,74.22,Neutral
48,8,4,70.15,1.5624,31.23,73.95,Neutral
61,1,-2,-40.63,1.559842,31.21,73.8,Neutral
57,-4,-9,-187.86,1.54577,31.21,73.57,Neutral
61,1,-6,-305.42,1.508672,31.21,73.33,Neutral
62,1,-6,36.36,1.475411,31.21,73.1,Neutral
62,1,-9,51.82,1.453664,31.21,72.82,Neutral
64,1,-8,320.37,1.442151,31.21,72.58,Neutral
62,2,-10,185.47,1.419124,31.21,72.33,Neutral
63,3,-10,64.12,1.421683,31.21,72.23,Neutral
62,3,-10,-21.55,1.430637,31.25,72.08,Neutral
62,3,-9,62.62,1.434475,31.25,71.92,Neutral
62,2,-10,-7.39,1.434475,31.25,71.75,Neutral
62,4,-10,-22.05,1.429358,31.25,71.58,Neutral
63,3,-10,-28.14,1.419124,31.25,71.37,Neutral
63,3,-10,-41.14,1.410169,31.25,71.17,Neutral
63,3,-9,18.43,1.403773,31.25,71.0,Neutral
62,5,-10,-16.89,1.407611,31.25,70.92,Neutral
68,8,-3,33.55,1.406332,31.25,70.9,Neutral
63,7,1,8.92,1.398656,31.25,70.9,Neutral
62,3,7,-26.37,1.420403,31.25,70.95,Neutral
62,6,16,106.2,1.467736,31.25,70.93,Neutral
57,1,25,265.67,1.52914,31.25,70.92,Neutral
56,-6,24,-327.72,1.585427,31.25,70.97,Neutral
53,-11,36,-115.92,1.616129,31.25,70.98,Neutral
43,-17,35,-4.67,1.642993,31.25,71.0,Neutral
43,-14,41,38.1,1.653227,31.25,71.0,Neutral
47,-12,38,10.0,1.698001,31.25,71.02,Neutral
49,-10,37,16.12,1.759405,31.25,71.12,Neutral
43,-1,27,-8.46,1.806737,31.25,71.18,Neutral
33,15,41,-60.33,1.825926,31.27,71.23,Neutral
48,32,49,13.48,1.828485,31.27,71.22,Neutral
35,38,33,-5.86,1.811854,31.27,71.22,Neutral
33,35,32,34.44,1.792665,31.27,71.18,Neutral
42,56,13,72.95,1.787548,31.27,71.12,Neutral
28,37,2,-95.75,1.760684,31.27,71.08,Neutral
