ACC_X,ACC_Y,ACC_Z,BVP,EDA,TEMP,HR,Label
-18,14,59,-16.17,2.496233,33.68,80.08,Neutral
-19,13,59,-13.62,2.493674,33.68,80.47,Neutral
-18,14,59,24.41,2.483438,33.66,80.78,Neutral
-18,13,59,-34.62,2.485997,33.66,81.12,Neutral
-19,12,59,30.97,2.483438,33.66,81.4,Neutral
-19,13,59,9.18,2.48088,33.66,81.65,Neutral
-19,13,59,-39.15,2.4796,33.68,81.8,Neutral
-18,13,59,37.03,2.477041,33.68,82.0,Neutral
-19,14,59,-2.07,2.471924,33.68,82.2,Neutral
-18,14,59,-41.33,2.462968,33.68,82.38,Neutral
-19,14,59,40.75,2.4796,33.71,82.58,Neutral
-18,14,59,10.12,2.466806,33.71,82.8,Neutral
-18,14,59,-50.9,2.464247,33.71,83.12,Neutral
-19,13,59,33.65,2.462968,33.71,83.47,Neutral
-19,14,59,15.09,2.456571,33.68,83.85,Neutral
-18,13,59,-46.91,2.446336,33.68,84.25,Neutral
-18,14,59,30.06,2.450174,33.68,84.6,Neutral
-18,13,60,2.71,2.455292,33.68,84.92,Neutral
-25,19,64,-50.32,2.43738,33.68,85.37,Neutral
-33,-6,31,30.53,2.456571,33.68,85.87,Neutral
-65,-14,-26,6.62,2.418189,33.68,86.35,Neutral
-57,-4,-39,-68.47,2.396439,33.68,86.82,Neutral
-63,-3,-33,-52.6,2.386204,33.68,87.33,Neutral
-48,-3,37,194.04,2.392601,33.68,87.9,Neutral
-59,0,25,87.53,2.411792,33.68,88.37,Neutral
-54,3,36,-185.13,2.410512,33.68,88.85,Neutral
-54,4,35,78.81,2.410512,33.66,89.28,Neutral
-53,5,36,148.59,2.413071,33.66,89.7,Neutral
-46,9,48,-167.79,2.419468,33.66,90.15,Neutral
-42,12,44,-100.37,2.443777,33.66,90.58,Neutral
-42,11,46,-48.32,2.43738,33.68,91.12,Neutral
-44,11,44,3.75,2.41563,33.68,91.68,Neutral
-45,11,44,-40.66,2.430983,33.68,92.22,Neutral
-43,13,47,61.1,2.430983,33.68,92.78,Neutral
-45,16,50,73.06,2.429703,33.68,93.33,Neutral
-41,10,48,-20.99,2.491115,33.68,93.92,Neutral
-33,15,46,-17.48,2.461689,33.68,94.5,Neutral
-40,10,52,-6.12,2.43738,33.68,95.15,Neutral
-39,5,51,-50.84,2.465527,33.66,95.82,Neutral
-43,6,46,96.24,2.454012,33.66,96.43,Neutral
-42,3,29,57.51,2.434821,33.66,97.15,Neutral
-29,0,-57,-70.89,2.423306,33.66,97.82,Neutral
-29,3,-56,13.06,2.379807,33.71,98.48,Neutral
-32,1,-60,-73.2,2.374689,33.71,99.1,Neutral
-38,4,-54,-194.78,2.35166,33.71,99.43,Neutral
-35,4,-55,89.65,2.388762,33.71,99.65,Neutral
-35,0,-54,151.46,2.392601,33.71,99.65,Neutral
-39,1,-51,42.14,2.404115,33.71,99.65,Neutral
-40,3,-52,55.85,2.427145,33.71,99.57,Neutral
-39,3,-52,-3.1,2.432262,33.71,99.4,Neutral
-41,2,-51,-42.95,2.430983,33.71,99.23,Neutral
-41,2,-50,53.73,2.455292,33.71,99.05,Neutral
-41,2,-51,70.87,2.452733,33.71,98.9,Neutral
-41,2,-50,76.75,2.4361,33.71,98.68,Neutral
-41,2,-50,-73.0,2.447615,33.71,98.45,Neutral
-41,2,-51,-47.88,2.4796,33.71,98.18,Neutral
-41,2,-50,44.05,2.470644,33.71,97.95,Neutral
-41,3,-49,-1.57,2.475762,33.71,97.72,Neutral
-42,2,-51,-53.84,2.478321,33.71,97.48,Neutral
-41,2,-50,33.07,2.466806,33.71,97.28,Neutral
-41,2,-50,-13.4,2.48088,33.71,97.02,Neutral
-42,3,-50,-49.38,2.482159,33.71,96.63,Neutral
-42,1,-50,25.56,2.48088,33.73,96.32,Neutral
-39,3,-50,-31.35,2.483438,33.73,96.0,Neutral
-39,3,-52,-1.17,2.460409,33.73,95.72,Neutral
-39,2,-51,45.26,2.456571,33.73,95.38,Neutral
-40,2,-51,0.25,2.454012,33.73,95.1,Neutral
-39,3,-52,30.28,2.451453,33.73,94.72,Neutral
-39,2,-51,-63.72,2.434821,33.73,94.37,Neutral
-40,3,-51,-25.45,2.446336,33.73,94.07,Neutral
-40,2,-51,-35.75,2.439939,33.71,93.75,Neutral
-40,3,-51,70.25,2.429703,33.71,93.5,Neutral
-40,3,-51,1.08,2.428424,33.71,93.18,Neutral
-40,3,-51,-38.52,2.425865,33.71,92.83,Neutral
-40,3,-51,-8.62,2.422027,33.73,92.42,Neutral
-40,2,-51,55.7,2.411792,33.73,91.98,Neutral
-40,3,-51,-18.7,2.422027,33.73,91.75,Neutral
-40,3,-52,40.06,2.416909,33.73,91.47,Neutral
-39,2,-51,16.37,2.414351,33.71,91.2,Neutral
-40,2,-51,-48.17,2.423306,33.71,90.93,Neutral
-41,1,-50,38.58,2.413071,33.71,90.63,Neutral
-43,2,-50,29.65,2.413071,33.71,90.37,Neutral
-42,6,-51,-38.93,2.420748,33.68,90.03,Neutral
-42,5,-52,23.99,2.419468,33.68,89.62,Neutral
-39,0,-50,2.91,2.410512,33.68,89.08,Neutral
-42,4,-50,-79.37,2.406674,33.68,88.5,Neutral
-41,4,-51,80.32,2.392601,33.73,87.97,Neutral
-39,3,-51,51.61,2.391321,33.73,87.42,Neutral
-41,3,-50,-97.29,2.395159,33.73,86.85,Neutral
-42,4,-50,26.41,2.391321,33.73,86.33,Neutral
-41,4,-51,23.25,2.383645,33.71,85.8,Neutral
-40,3,-50,-44.81,2.398998,33.71,85.2,Neutral
-41,3,-50,28.09,2.388762,33.71,84.57,Neutral
-41,3,-50,20.25,2.379807,33.71,83.95,Neutral
-41,3,-50,-40.31,2.386204,33.71,83.33,Neutral
-42,4,-50,39.64,2.383645,33.71,82.68,Neutral
-41,4,-51,27.28,2.377248,33.71,82.1,Neutral
-41,2,-49,-41.63,2.364454,33.71,81.5,Neutral
-42,4,-50,25.47,2.377248,33.68,80.95,Neutral
-41,4,-50,17.57,2.375968,33.68,80.4,Neutral
-41,3,-50,-30.09,2.37341,33.68,79.87,Neutral
-43,3,-52,14.91,2.370851,33.68,79.43,Neutral
-49,4,-55,31.26,2.370851,33.71,79.03,Neutral
-39,14,48,-28.4,2.379807,33.71,78.75,Neutral
-47,13,42,7.87,2.404115,33.71,78.42,Neutral
-48,14,40,11.07,2.433542,33.71,78.12,Neutral
-48,15,41,-45.53,2.427145,33.68,77.82,Neutral
-50,16,39,51.81,2.433542,33.68,77.53,Neutral
-49,16,40,-11.35,2.416909,33.68,77.35,Neutral
-51,14,37,-10.23,2.418189,33.68,77.28,Neutral
-50,16,42,-39.19,2.419468,33.71,77.22,Neutral
-36,21,37,10.1,2.422027,33.71,77.25,Neutral
-37,31,29,-26.55,2.425865,33.71,77.23,Neutral
-48,53,33,-0.99,2.4361,33.71,77.27,Neutral
-35,55,8,-50.17,2.487277,33.71,77.28,Neutral
-11,68,11,71.51,2.492394,33.71,77.32,Neutral
-29,35,0,68.9,2.464247,33.71,77.35,Neutral
-49,28,-21,72.06,2.469365,33.71,77.45,Neutral
-46,41,7,12.03,2.466806,33.71,77.53,Neutral
-55,50,15,-98.57,2.461689,33.71,77.63,Neutral
-37,49,16,-62.96,2.498791,33.71,77.8,Neutral
-43,48,4,69.55,2.483438,33.71,78.1,Neutral
-40,41,4,-4.5,2.484718,33.68,78.1,Neutral
-48,51,11,-1.4,2.510306,33.68,78.07,Neutral
-44,47,10,-19.56,2.473203,33.68,77.97,Neutral
-37,46,14,23.16,2.516703,33.68,77.92,Neutral
-37,46,12,54.05,2.529497,33.68,77.9,Neutral
-20,50,-3,-46.24,2.539732,33.68,77.95,Neutral
-39,53,-5,15.59,2.543571,33.68,77.93,Neutral
-27,56,9,37.32,2.607541,33.68,77.92,Neutral
-35,44,9,40.2,2.622894,33.68,77.95,Neutral
-15,64,3,45.57,2.615217,33.68,77.92,Neutral
-27,47,15,86.17,2.629291,33.68,77.88,Neutral
-41,46,14,-65.58,2.634408,33.68,77.9,Neutral
-51,52,14,-112.09,2.683026,33.71,77.92,Neutral
-49,45,18,244.44,2.752114,33.71,77.88,Neutral
-17,36,19,-10.78,2.780261,33.71,77.67,Neutral
-41,66,10,-52.25,2.713732,33.71,77.6,Neutral
-15,55,36,18.17,2.666394,33.71,77.45,Neutral
-22,52,20,37.52,2.671511,33.71,77.33,Neutral
-26,59,25,-99.59,2.662555,33.71,77.3,Neutral
-24,56,24,-208.5,2.648482,33.71,77.27,Neutral
-28,58,19,129.2,2.671511,33.73,77.27,Neutral
-23,58,18,-8.06,2.663835,33.73,77.32,Neutral
-27,72,39,22.01,2.654879,33.73,77.42,Neutral
-49,43,-19,39.05,2.659997,33.73,77.55,Neutral
-40,32,4,27.09,2.684305,33.68,77.67,Neutral
-64,30,-22,22.86,2.683026,33.68,77.82,Neutral
-61,29,-6,2.88,2.670232,33.68,77.85,Neutral
-65,19,-2,120.19,2.666394,33.68,77.82,Neutral
-57,22,-3,-10.64,2.663835,33.68,77.77,Neutral
-58,21,-4,-25.87,2.659997,33.68,77.8,Neutral
-58,25,2,-151.07,2.644644,33.68,77.85,Neutral
-62,22,-1,161.57,2.651041,33.68,77.87,Neutral
-60,22,-2,5.89,2.647202,33.75,77.88,Neutral
-61,21,-1,25.88,2.654879,33.75,77.88,Neutral
-60,21,0,-16.74,2.624173,33.75,77.88,Neutral
-64,19,-3,17.79,2.621614,33.75,77.83,Neutral
-60,22,2,-1.72,2.619056,33.68,77.73,Neutral
-63,20,-1,66.16,2.617776,33.68,77.62,Neutral
-63,21,-3,-20.87,2.6101,33.68,77.52,Neutral
-62,22,2,-181.17,2.611379,33.68,77.3,Neutral
-62,22,-4,43.28,2.60882,33.71,77.05,Neutral
-60,23,-3,57.94,2.585791,33.71,76.78,Neutral
-63,21,-4,0.41,2.593467,33.71,76.55,Neutral
-61,22,-3,-14.97,2.596026,33.71,76.33,Neutral
-61,22,-3,29.35,2.593467,33.71,76.12,Neutral
-61,23,-3,32.21,2.596026,33.71,75.9,Neutral
-64,23,-6,55.44,2.592188,33.71,75.72,Neutral
-61,23,-5,-140.35,2.590909,33.71,75.57,Neutral
-61,22,-5,20.57,2.590909,33.71,75.4,Neutral
-61,22,-6,13.54,2.592188,33.71,75.13,Neutral
-61,22,-3,-1.04,2.585791,33.71,74.87,Neutral
-61,22,-7,-21.49,2.58835,33.71,74.58,Neutral
-61,22,-8,-53.46,2.580673,33.68,74.32,Neutral
-62,23,-8,4.18,2.592188,33.68,74.05,Neutral
-60,23,-9,-5.3,2.575556,33.68,73.77,Neutral
-61,24,-8,25.34,2.579394,33.68,73.42,Neutral
-60,24,-8,15.39,2.575556,33.71,73.0,Neutral
-60,24,-8,-73.43,2.575556,33.71,72.57,Neutral
-59,26,-9,49.93,2.572997,33.71,72.15,Neutral
-59,26,-6,8.07,2.571718,33.71,71.68,Neutral
-59,25,-8,-32.06,2.572997,33.71,71.42,Neutral
-60,28,-11,-30.59,2.564041,33.71,71.17,Neutral
-59,26,-11,1.55,2.562762,33.71,70.95,Neutral
-59,25,-12,-13.87,2.551247,33.71,70.73,Neutral
-59,25,-11,36.36,2.562762,33.73,70.52,Neutral
-59,25,-8,36.93,2.557644,33.73,70.27,Neutral
-59,26,-10,19.83,2.553806,33.73,70.1,Neutral
-61,26,-8,-19.89,2.553806,33.73,69.92,Neutral
-51,37,1,-24.97,2.552526,33.71,69.68,Neutral
-43,46,14,0.58,2.561482,33.71,69.43,Neutral
-35,55,8,-2.47,2.572997,33.71,69.2,Neutral
-49,66,13,-3.25,2.56532,33.71,68.97,Neutral
-27,53,15,-63.58,2.560203,33.71,68.8,Neutral
-26,57,16,-28.41,2.557644,33.71,68.65,Neutral
-27,55,10,30.36,2.542291,33.71,68.52,Neutral
-30,49,18,36.75,2.551247,33.71,68.32,Neutral
-30,53,20,29.13,2.539732,33.73,68.22,Neutral
-32,58,23,12.56,2.555085,33.73,68.08,Neutral
-25,54,10,-6.81,2.54485,33.73,67.87,Neutral
-30,58,15,1.89,2.537174,33.73,67.58,Neutral
-25,55,21,6.01,2.542291,33.73,67.28,Neutral
-26,57,17,-17.34,2.547409,33.73,67.0,Neutral
-26,57,17,33.75,2.497512,33.73,66.72,Neutral
-26,57,17,-32.05,2.526938,33.73,66.43,Neutral
-25,57,16,-53.38,2.526938,33.71,66.12,Neutral
-26,57,17,10.97,2.516703,33.71,65.75,Neutral
-25,57,16,21.57,2.525659,33.71,65.48,Neutral
-25,57,16,-7.58,2.520541,33.71,65.32,Neutral
-27,57,16,39.39,2.516703,33.71,65.38,Neutral
-26,56,18,16.03,2.516703,33.71,65.42,Neutral
-25,57,16,-7.42,2.516703,33.71,65.42,Neutral
-26,58,17,31.56,2.511585,33.71,65.47,Neutral
-27,57,17,-3.56,2.520541,33.73,65.48,Neutral
-26,56,16,25.11,2.520541,33.73,65.63,Neutral
-26,56,17,16.96,2.507747,33.73,65.7,Neutral
-26,57,16,-33.58,2.506468,33.73,65.77,Neutral
-25,57,17,17.16,2.50263,33.71,65.9,Neutral
-26,57,16,3.39,2.511585,33.71,66.02,Neutral
-25,56,18,-30.42,2.50135,33.71,66.07,Neutral
-24,57,17,16.37,2.497512,33.71,66.12,Neutral
-24,57,17,-0.78,2.493674,33.71,66.2,Neutral
-25,57,17,-19.73,2.484718,33.71,66.78,Neutral
-24,57,17,25.3,2.487277,33.71,67.38,Neutral
-25,57,18,9.86,2.484718,33.71,67.95,Neutral
-25,56,17,33.99,2.484718,33.71,68.52,Neutral
-25,57,17,-44.52,2.489836,33.71,69.08,Neutral
-25,57,17,-37.67,2.4796,33.71,69.62,Neutral
-26,57,17,14.83,2.45913,33.71,70.05,Neutral
-25,57,17,-7.18,2.475762,33.71,70.4,Neutral
-25,57,17,-31.11,2.470644,33.71,70.45,Neutral
-26,57,16,12.64,2.470644,33.71,70.23,Neutral
-25,57,17,-26.0,2.471924,33.71,70.02,Neutral
-27,56,17,3.83,2.468086,33.73,69.8,Neutral
-27,56,19,14.43,2.474483,33.73,69.55,Neutral
-26,56,18,-21.26,2.468086,33.73,69.32,Neutral
-26,56,18,16.84,2.468086,33.73,69.1,Neutral
-27,56,19,-9.7,2.462968,33.75,68.95,Neutral
-27,55,18,9.95,2.462968,33.75,68.83,Neutral
-26,56,18,6.66,2.448895,33.75,68.65,Neutral
-25,59,18,-27.87,2.455292,33.75,68.5,Neutral
-28,61,19,13.46,2.446336,33.73,68.43,Neutral
-27,61,18,-12.9,2.45785,33.73,68.33,Neutral
-26,56,20,24.5,2.447615,33.73,68.25,Neutral
-28,56,19,-0.54,2.4361,33.73,68.17,Neutral
-28,55,18,-5.42,2.433542,33.73,68.07,Neutral
-26,52,18,5.33,2.4361,33.73,67.88,Neutral
-25,53,18,-31.02,2.432262,33.73,67.72,Neutral
-26,50,20,15.86,2.4361,33.73,67.53,Neutral
-25,53,17,-8.8,2.432262,33.73,67.58,Neutral
-24,60,22,20.2,2.425865,33.73,67.63,Neutral
-25,55,16,15.23,2.428424,33.73,67.68,Neutral
-26,57,16,-28.67,2.427145,33.73,67.68,Neutral
-24,57,19,15.1,2.424586,33.73,67.52,Neutral
-24,56,16,-9.94,2.419468,33.73,67.57,Neutral
-23,59,15,-12.65,2.41563,33.73,67.72,Neutral
-29,65,15,19.8,2.410512,33.73,67.93,Neutral
-30,58,22,17.85,2.398998,33.71,68.12,Neutral
-20,54,17,-2.12,2.411792,33.71,68.32,Neutral
-25,51,16,-6.1,2.402836,33.71,68.53,Neutral
-26,58,19,-1.02,2.387483,33.71,68.77,Neutral
-23,51,13,20.58,2.379807,33.73,68.97,Neutral
-24,55,20,-37.15,2.402836,33.73,69.18,Neutral
-26,58,13,19.04,2.390042,33.73,69.53,Neutral
-23,56,12,-49.29,2.387483,33.73,69.87,Neutral
-29,62,21,-34.96,2.381086,33.75,70.27,Neutral
-29,66,26,32.04,2.379807,33.75,70.7,Neutral
-25,57,8,9.67,2.369571,33.75,71.15,Neutral
-23,54,19,-28.98,2.374689,33.75,71.42,Neutral
-26,58,20,-32.2,2.379807,33.73,71.42,Neutral
-25,57,14,21.93,2.37213,33.73,71.43,Neutral
-23,57,19,28.4,2.368292,33.73,71.42,Neutral
-25,57,16,-48.45,2.342704,33.73,71.38,Neutral
-25,57,16,6.74,2.363174,33.73,71.37,Neutral
-24,58,17,-11.43,2.359336,33.73,71.22,Neutral
-25,57,18,24.57,2.354219,33.73,71.18,Neutral
-26,54,20,5.55,2.355498,33.73,71.17,Neutral
-27,58,18,-17.88,2.354219,33.73,71.05,Neutral
-21,55,21,12.62,2.347821,33.73,70.93,Neutral
-24,53,25,-10.41,2.346542,33.73,70.85,Neutral
-27,55,21,46.64,2.342704,33.73,70.77,Neutral
-24,56,23,-6.07,2.338866,33.73,70.82,Neutral
-26,57,21,-4.11,2.338866,33.73,70.38,Neutral
-27,56,20,-3.17,2.290248,33.73,69.9,Neutral
-27,56,20,-20.03,2.324792,33.73,69.35,Neutral
-26,56,21,7.52,2.326072,33.75,68.78,Neutral
-27,55,21,-14.3,2.335027,33.75,68.25,Neutral
-27,56,20,7.76,2.32991,33.75,67.7,Neutral
-25,54,21,-10.17,2.323513,33.75,67.17,Neutral
-28,54,21,17.02,2.331189,33.75,66.73,Neutral
-26,57,19,4.44,2.332469,33.75,66.6,Neutral
-26,57,17,9.42,2.326072,33.75,66.82,Neutral
-28,58,19,4.1,2.331189,33.75,67.02,Neutral
-25,57,17,-13.01,2.32863,33.77,67.13,Neutral
-25,57,18,10.27,2.317116,33.77,67.28,Neutral
-25,56,16,-19.48,2.326072,33.77,67.45,Neutral
-27,57,19,10.5,2.315836,33.77,67.6,Neutral
-24,60,16,-7.83,2.311998,33.75,67.7,Neutral
-25,59,19,21.3,2.323513,33.75,67.68,Neutral
-26,59,17,-4.61,2.314557,33.75,67.68,Neutral
-27,59,19,2.29,2.305601,33.75,67.98,Neutral
-26,58,18,-0.43,2.30816,33.77,68.23,Neutral
-25,58,18,-6.06,2.319675,33.77,68.53,Neutral
-27,56,18,8.91,2.301763,33.77,68.83,Neutral
-25,55,17,-24.07,2.305601,33.77,69.23,Neutral
-25,56,18,9.31,2.290248,33.79,69.63,Neutral
-26,57,18,-10.26,2.292807,33.79,70.12,Neutral
-26,56,18,10.1,2.290248,33.79,70.6,Neutral
-26,56,18,-1.9,2.292807,33.79,71.07,Neutral
-26,56,17,-6.27,2.283851,33.77,71.3,Neutral
-26,56,18,6.02,2.281292,33.77,71.55,Neutral
-26,57,19,-18.35,2.285131,33.77,71.77,Neutral
-25,57,18,10.21,2.278734,33.77,72.0,Neutral
-27,55,17,-1.77,2.277454,33.77,72.4,Neutral
-24,55,13,0.82,2.281292,33.77,72.62,Neutral
-25,59,18,6.12,2.277454,33.77,72.72,Neutral
-27,59,19,-18.37,2.273616,33.77,72.73,Neutral
-26,58,18,10.82,2.297925,33.79,72.73,Neutral
-26,57,18,-6.29,2.314557,33.79,72.75,Neutral
-25,56,18,7.23,2.323513,33.79,72.8,Neutral
-26,57,18,4.15,2.338866,33.79,72.88,Neutral
-25,57,17,-19.0,2.341424,33.77,73.0,Neutral
-26,56,18,12.62,2.360616,33.77,73.07,Neutral
-24,56,17,-9.41,2.356777,33.77,73.08,Neutral
-25,57,18,19.34,2.359336,33.77,73.08,Neutral
-24,56,18,-3.35,2.359336,33.79,73.05,Neutral
-25,57,17,-9.12,2.367013,33.79,72.97,Neutral
-27,57,19,4.26,2.343983,33.79,72.87,Neutral
-24,56,17,-21.2,2.35166,33.79,72.88,Neutral
-25,55,18,20.51,2.342704,33.77,72.92,Neutral
-26,56,17,-1.33,2.337586,33.77,72.92,Neutral
-26,57,18,7.86,2.333748,33.77,73.02,Neutral
-26,56,18,10.03,2.32991,33.77,73.05,Neutral
-24,57,18,-14.49,2.324792,33.77,73.1,Neutral
-25,57,17,11.77,2.322233,33.77,73.18,Neutral
-25,57,17,-3.16,2.315836,33.77,73.2,Neutral
-25,57,17,11.31,2.305601,33.77,73.38,Neutral
-24,58,16,3.81,2.30816,33.79,73.77,Neutral
-24,56,17,-20.87,2.303042,33.79,74.15,Neutral
-26,57,21,13.18,2.290248,33.79,74.55,Neutral
-24,55,16,-7.0,2.296645,33.79,74.97,Neutral
-27,56,18,11.56,2.294086,33.79,75.25,Neutral
-27,56,17,6.68,2.280013,33.79,75.63,Neutral
-27,56,18,-18.78,2.291528,33.79,75.95,Neutral
-25,56,18,9.56,2.290248,33.79,76.32,Neutral
-26,56,18,-15.82,2.274895,33.79,76.7,Neutral
-25,56,18,9.83,2.287689,33.79,77.02,Neutral
-25,56,19,3.73,2.283851,33.79,77.33,Neutral
-26,56,19,-8.58,2.280013,33.79,77.67,Neutral
