ACC_X,ACC_Y,ACC_Z,BVP,EDA,TEMP,HR,Label
30,-7,55,32.65,0.504844,35.15,81.23,Neutral
29,-7,55,-5.27,0.503563,35.15,81.43,Neutral
30,-7,55,-91.06,0.502282,35.13,81.66,Neutral
30,-7,55,42.04,0.501,35.13,81.9,Neutral
29,-7,55,-8.95,0.499719,35.13,82.16,Neutral
30,-7,55,-58.24,0.498438,35.13,82.48,Neutral
29,-7,55,29.87,0.498438,35.15,82.76,Neutral
29,-7,55,-9.56,0.497156,35.15,83.04,Neutral
30,-7,55,39.08,0.497156,35.15,83.3,Neutral
29,-7,55,27.64,0.495875,35.15,83.54,Neutral
30,-7,55,-71.48,0.494594,35.15,83.76,Neutral
29,-7,55,57.05,0.494594,35.15,83.9,Neutral
29,-7,55,21.79,0.493312,35.15,84.08,Neutral
29,-7,55,-72.9,0.492031,35.15,84.19,Neutral
29,-7,55,43.41,0.492031,35.15,84.34,Neutral
29,-7,55,-11.24,0.49075,35.15,84.48,Neutral
29,-7,55,-3.33,0.489468,35.15,84.6,Neutral
29,-8,55,46.45,0.488187,35.15,84.71,Neutral
30,-7,55,-17.31,0.488187,35.16,84.79,Neutral
29,-7,55,-33.44,0.486906,35.16,84.91,Neutral
29,-7,55,58.25,0.485624,35.16,85.07,Neutral
29,-7,55,19.23,0.485624,35.16,85.17,Neutral
29,-8,55,-96.71,0.485624,35.15,85.03,Neutral
29,-7,55,50.88,0.483062,35.15,84.68,Neutral
29,-7,55,33.49,0.483062,35.15,85.0,Neutral
29,-7,55,-50.42,0.483062,35.15,85.25,Neutral
29,-7,55,35.14,0.48178,35.13,85.4,Neutral
30,-8,55,26.49,0.48178,35.13,85.55,Neutral
29,-7,55,-38.39,0.480499,35.13,85.7,Neutral
29,-8,55,2.77,0.480499,35.13,85.87,Neutral
31,-8,54,33.4,0.480499,35.13,86.0,Neutral
30,-7,54,-14.28,0.479218,35.13,86.17,Neutral
30,-7,55,-33.54,0.480499,35.13,86.38,Neutral
30,-7,55,27.77,0.479218,35.13,86.6,Neutral
30,-8,55,-14.92,0.477936,35.13,86.88,Neutral
30,-7,55,15.28,0.477936,35.13,87.17,Neutral
30,-8,55,15.77,0.477936,35.13,87.47,Neutral
30,-8,54,-33.71,0.477936,35.13,87.75,Neutral
30,-7,55,22.95,0.477936,35.11,88.07,Neutral
30,-7,55,19.29,0.477936,35.11,88.38,Neutral
30,-7,54,-59.64,0.477936,35.11,88.72,Neutral
30,-8,55,61.02,0.479218,35.11,89.12,Neutral
43,-30,80,21.76,0.48178,35.11,89.5,Neutral
2,10,53,-64.7,0.495875,35.11,89.87,Neutral
-23,9,60,46.99,0.52022,35.11,90.22,Neutral
-19,10,56,-0.12,0.522783,35.11,90.6,Neutral
-15,8,58,81.0,0.524064,35.11,90.97,Neutral
-15,11,60,-547.99,0.527908,35.11,91.3,Neutral
-14,8,61,218.38,0.530471,35.11,91.68,Neutral
-14,9,60,464.38,0.533034,35.11,92.1,Neutral
-13,10,59,-46.77,0.534315,35.11,92.53,Neutral
-16,11,55,-467.81,0.535596,35.11,92.93,Neutral
6,-14,58,42.46,0.516376,35.11,93.23,Neutral
33,-8,61,12.11,0.511251,35.11,93.47,Neutral
27,-8,56,-68.36,0.501,35.13,93.6,Neutral
28,-12,56,-31.89,0.498438,35.13,93.87,Neutral
29,-9,55,-461.2,0.493312,35.13,94.1,Neutral
30,-9,54,107.86,0.486906,35.13,94.37,Neutral
29,-9,55,320.54,0.484343,35.11,94.57,Neutral
29,-9,55,-74.02,0.483062,35.11,94.72,Neutral
28,-10,55,-43.7,0.480499,35.11,94.88,Neutral
29,-10,56,58.94,0.480499,35.11,94.9,Neutral
27,-10,55,47.11,0.480499,35.09,94.9,Neutral
28,-10,55,-54.82,0.483062,35.09,94.88,Neutral
28,-10,55,65.66,0.484343,35.09,94.83,Neutral
27,-11,55,69.67,0.488187,35.09,94.73,Neutral
28,-11,55,-37.66,0.489468,35.05,94.65,Neutral
28,-10,55,57.86,0.49075,35.05,94.55,Neutral
27,-10,55,39.47,0.49075,35.05,94.45,Neutral
27,-10,55,-5.51,0.49075,35.05,94.33,Neutral
26,-9,55,47.58,0.49075,35.03,94.27,Neutral
28,-7,55,21.25,0.488187,35.03,94.25,Neutral
28,-8,56,-41.62,0.486906,35.03,94.18,Neutral
28,-10,56,64.54,0.488187,35.03,94.27,Neutral
28,-9,55,-21.58,0.49075,35.03,94.35,Neutral
26,-9,56,-128.1,0.493312,35.03,94.43,Neutral
30,-9,54,-20.33,0.497156,35.03,94.52,Neutral
28,-9,56,4.12,0.498438,35.03,94.55,Neutral
28,-11,57,-60.34,0.499719,35.03,94.63,Neutral
27,-10,56,62.3,0.501,35.03,94.6,Neutral
29,-10,55,-83.79,0.501,35.03,94.53,Neutral
28,-8,54,63.32,0.499719,35.03,94.53,Neutral
29,-8,54,49.26,0.497156,35.05,94.48,Neutral
29,-9,54,-41.68,0.494594,35.05,94.47,Neutral
29,-9,54,83.75,0.494594,35.05,94.42,Neutral
28,-9,54,24.57,0.502282,35.05,94.37,Neutral
28,-10,55,-93.84,0.501,35.05,94.25,Neutral
29,-10,55,59.71,0.499719,35.05,94.13,Neutral
29,-10,55,24.25,0.498438,35.05,94.02,Neutral
28,-10,55,-88.9,0.498438,35.05,93.93,Neutral
29,-10,55,67.13,0.497156,35.05,93.9,Neutral
28,-9,55,33.17,0.495875,35.05,93.85,Neutral
28,-10,54,-71.38,0.494594,35.05,93.8,Neutral
28,-9,55,49.37,0.494594,35.05,93.77,Neutral
28,-10,55,20.94,0.493312,35.0,93.73,Neutral
28,-10,55,-83.27,0.492031,35.0,93.65,Neutral
28,-10,55,62.31,0.492031,35.0,93.53,Neutral
28,-9,55,36.75,0.49075,35.0,93.38,Neutral
28,-10,55,-48.03,0.49075,35.0,93.17,Neutral
28,-10,55,0.42,0.489468,35.0,92.97,Neutral
28,-10,55,40.13,0.489468,35.0,92.73,Neutral
30,-10,55,2.75,0.489468,35.0,92.42,Neutral
1,-9,45,-98.43,0.489468,35.0,92.12,Neutral
19,-3,72,43.56,0.494594,35.0,91.8,Neutral
12,-11,61,31.32,0.497156,35.0,91.4,Neutral
16,-12,60,-12.66,0.498438,35.0,91.02,Neutral
17,-13,59,209.83,0.497156,34.99,90.6,Neutral
16,-12,59,-129.25,0.497156,34.99,90.2,Neutral
17,-12,59,-98.58,0.497156,34.99,89.78,Neutral
17,-12,59,100.56,0.498438,34.99,89.38,Neutral
18,-12,59,93.51,0.503563,34.99,89.0,Neutral
16,-12,58,-0.46,0.508688,34.99,88.67,Neutral
19,-22,59,5.49,0.513814,34.99,88.38,Neutral
72,3,14,4.95,0.526627,34.99,88.15,Neutral
32,14,2,-23.76,0.574036,34.97,87.9,Neutral
37,-32,59,51.93,0.583006,34.97,87.65,Neutral
11,7,77,43.39,0.559942,34.97,87.4,Neutral
11,-31,43,-145.72,0.545847,34.97,87.07,Neutral
61,1,65,369.91,0.550972,34.97,86.8,Neutral
38,-62,27,-107.68,0.830302,34.97,86.57,Neutral
32,-82,46,208.57,1.17781,34.97,86.32,Neutral
38,-51,-8,-238.04,1.616094,34.97,86.2,Neutral
35,-39,6,-384.75,0.892241,35.0,86.0,Neutral
34,-47,6,-21.18,0.751196,35.0,85.82,Neutral
67,-16,-16,46.67,0.67816,35.0,85.65,Neutral
-10,-68,36,708.07,0.644845,35.0,85.53,Neutral
9,-25,28,-180.37,0.721725,35.09,85.47,Neutral
-3,-43,45,-519.83,0.820388,35.09,85.35,Neutral
20,-40,53,-105.47,0.83192,35.09,85.27,Neutral
34,-39,23,-42.25,0.815262,35.09,85.2,Neutral
58,-39,11,-180.13,0.77426,35.11,85.07,Neutral
42,-44,21,590.32,0.772979,35.11,84.97,Neutral
29,-58,15,930.7,0.775541,35.11,84.85,Neutral
28,-53,9,-136.97,0.765291,35.11,84.65,Neutral
28,-57,12,-230.28,0.757603,35.13,84.4,Neutral
34,-46,9,-420.28,0.752477,35.13,84.17,Neutral
79,-50,-3,-352.14,0.739664,35.13,83.97,Neutral
37,-34,-3,-23.15,0.730695,35.13,83.82,Neutral
47,-18,-20,-92.27,0.705068,35.13,83.65,Neutral
42,-58,-7,87.44,0.541058,35.13,83.55,Neutral
57,-39,-11,-38.08,0.579498,35.13,83.43,Neutral
61,-48,11,-184.46,0.564122,35.13,83.28,Neutral
13,-49,6,645.46,0.532088,35.15,83.15,Neutral
28,-34,20,-460.97,0.605124,35.15,83.0,Neutral
71,-36,10,-76.84,0.607687,35.15,82.88,Neutral
34,-36,-28,481.53,0.61025,35.15,82.83,Neutral
38,-29,4,481.21,0.551308,35.16,82.88,Neutral
34,-55,-23,18.57,0.550027,35.16,82.95,Neutral
27,-93,12,-100.82,0.619219,35.16,83.02,Neutral
-14,-22,-23,-120.81,0.606406,35.16,83.05,Neutral
124,-49,-14,302.91,0.634595,35.25,83.02,Neutral
31,-89,-10,-456.61,0.666628,35.25,82.93,Neutral
13,-75,13,-491.54,0.63972,35.25,82.8,Neutral
30,-30,38,-61.47,0.619219,35.25,82.62,Neutral
48,-45,-15,622.21,0.598718,35.23,82.43,Neutral
60,-27,-12,405.33,0.56284,35.23,82.3,Neutral
54,-45,-21,-628.37,0.547464,35.23,82.17,Neutral
36,-49,-28,-48.01,0.539776,35.23,82.05,Neutral
49,-53,-1,-412.88,0.528244,35.25,81.98,Neutral
31,-52,-10,80.47,0.471866,35.25,81.88,Neutral
59,-31,-34,224.98,0.461615,35.25,81.78,Neutral
47,-46,4,100.74,0.537145,35.25,81.68,Neutral
81,-62,15,370.0,0.612743,35.27,81.55,Neutral
12,-45,15,-285.23,0.590961,35.27,81.42,Neutral
16,-49,12,-141.78,0.590961,35.27,81.37,Neutral
26,-74,13,-208.52,0.611462,35.27,81.27,Neutral
18,-62,9,172.15,0.6294,35.27,81.18,Neutral
24,-49,5,98.13,0.634526,35.27,81.12,Neutral
75,-10,-1,194.72,0.608899,35.27,81.05,Neutral
32,-55,39,59.67,0.603774,35.27,80.97,Neutral
31,-1,46,-196.55,0.612743,35.25,80.88,Neutral
43,-3,63,-54.12,0.634526,35.25,80.78,Neutral
21,-2,38,79.47,0.65759,35.25,80.7,Neutral
30,4,39,4.9,0.685779,35.25,80.58,Neutral
39,2,42,-166.18,0.683216,35.23,80.5,Neutral
21,-21,32,-197.92,0.681935,35.23,80.35,Neutral
50,-29,6,-269.85,0.669122,35.23,80.22,Neutral
52,-91,9,534.3,0.652464,35.23,80.13,Neutral
14,-58,14,180.67,0.647339,35.31,80.03,Neutral
-1,-68,15,347.12,0.651183,35.31,79.92,Neutral
14,-60,12,299.32,0.64862,35.31,79.82,Neutral
15,-59,16,-101.05,0.64862,35.31,79.72,Neutral
11,-60,17,-133.12,0.649902,35.31,79.68,Neutral
112,-62,-4,-127.31,0.651183,35.31,79.63,Neutral
11,-13,-1,-495.6,0.655027,35.31,79.58,Neutral
23,25,-27,-158.21,0.69603,35.31,79.47,Neutral
60,22,-30,-57.08,0.708843,35.31,79.3,Neutral
60,15,-12,-180.31,0.708843,35.31,79.18,Neutral
57,33,18,38.71,0.482047,35.31,79.08,Neutral
-5,19,-14,59.86,0.546114,35.31,78.98,Neutral
85,25,-36,264.09,0.77291,35.33,78.9,Neutral
36,2,-13,558.17,0.756252,35.33,78.78,Neutral
32,15,8,203.23,0.614024,35.33,78.67,Neutral
63,6,-17,-128.74,0.784441,35.33,78.53,Neutral
82,-1,-33,-508.88,0.824163,35.31,78.4,Neutral
61,-7,-19,343.28,0.842101,35.31,78.25,Neutral
44,-4,-18,121.39,0.576866,35.31,78.08,Neutral
69,-12,-39,-251.22,0.75369,35.31,77.93,Neutral
55,-20,-15,-710.33,0.881823,35.33,77.8,Neutral
55,-26,-2,49.66,0.930513,35.33,77.68,Neutral
65,-13,-7,313.5,0.76394,35.33,77.6,Neutral
17,-15,-8,9.89,0.803661,35.33,77.53,Neutral
53,-25,-14,-93.55,0.824163,35.31,77.45,Neutral
40,-42,19,353.33,0.892073,35.31,77.38,Neutral
53,-27,21,460.15,0.939483,35.31,77.28,Neutral
34,-34,11,-361.85,0.920263,35.31,77.13,Neutral
47,-33,17,-612.15,0.806224,35.33,76.97,Neutral
24,-34,15,-17.05,0.828007,35.33,76.78,Neutral
59,-25,7,529.91,0.815193,35.33,76.6,Neutral
55,-29,1,145.66,0.77291,35.33,76.42,Neutral
45,-39,17,-32.66,0.578147,35.31,76.28,Neutral
71,-46,9,495.43,0.724219,35.31,76.2,Neutral
47,-26,33,-792.13,0.756252,35.31,76.13,Neutral
34,-2,12,42.04,0.746002,35.31,76.1,Neutral
42,-25,-30,735.23,0.811349,35.34,76.07,Neutral
37,-106,-57,-41.61,0.845945,35.34,76.02,Neutral
6,-54,-41,-467.16,0.861321,35.34,75.97,Neutral
57,-69,50,-73.25,0.884385,35.34,75.93,Neutral
49,-9,-32,-339.53,0.890792,35.31,75.87,Neutral
35,-35,-76,676.19,0.808787,35.31,75.82,Neutral
-5,-25,-51,-58.95,0.826725,35.31,75.8,Neutral
13,-53,-99,109.47,0.701155,35.31,75.78,Neutral
12,-49,-51,-428.02,0.758815,35.31,75.78,Neutral
-21,-46,16,107.77,0.690904,35.31,75.78,Neutral
48,-81,22,372.94,0.710124,35.31,75.78,Neutral
61,-51,0,354.26,0.807505,35.31,75.8,Neutral
-59,-67,25,-153.79,0.89848,35.34,75.83,Neutral
24,-17,44,-340.36,0.959984,35.34,75.83,Neutral
68,-34,-1,138.8,0.934357,35.34,75.83,Neutral
99,-37,-15,360.14,0.911293,35.34,75.83,Neutral
17,-45,27,-191.93,1.038145,35.31,75.83,Neutral
-22,-62,27,170.83,1.071529,35.31,75.83,Neutral
38,-43,-43,-114.0,1.008744,35.31,75.82,Neutral
23,-33,4,139.58,0.47571,35.31,75.8,Neutral
58,-25,58,332.98,0.86139,35.41,75.77,Neutral
49,-14,-7,-204.39,0.872922,35.41,75.75,Neutral
83,-3,10,-683.11,0.872922,35.41,75.75,Neutral
39,-15,-9,-102.65,0.931864,35.41,75.73,Neutral
64,-41,-52,203.02,1.024119,35.65,75.7,Neutral
41,-45,-17,412.48,1.044621,35.65,75.65,Neutral
27,-3,-37,-70.05,0.989524,35.65,75.6,Neutral
36,15,-44,-134.2,0.958772,35.65,75.53,Neutral
44,-13,18,273.23,1.079217,35.66,75.35,Neutral
91,38,-16,382.0,1.088186,35.66,75.28,Neutral
108,-14,-3,-402.97,1.088186,35.66,75.18,Neutral
47,11,12,-99.39,1.127907,35.66,75.13,Neutral
29,12,8,112.8,1.035651,35.65,75.1,Neutral
71,-31,6,305.71,1.108687,35.65,75.08,Neutral
62,-20,-14,-493.48,1.14969,35.65,75.02,Neutral
80,4,68,-553.13,1.153534,35.65,74.92,Neutral
-27,-29,67,282.87,0.95749,35.61,74.95,Neutral
43,-10,86,-58.12,1.029245,35.61,74.97,Neutral
9,48,19,-112.11,0.981836,35.61,74.98,Neutral
20,28,40,464.95,1.036933,35.61,75.05,Neutral
31,22,63,407.3,1.022838,35.59,75.1,Neutral
14,41,42,-300.92,0.961334,35.59,75.17,Neutral
10,21,72,-88.42,1.011306,35.59,75.27,Neutral
6,6,45,-575.61,0.986961,35.59,75.32,Neutral
53,-25,24,-396.38,0.88958,35.57,75.33,Neutral
87,-48,-4,588.13,0.893424,35.57,75.33,Neutral
59,-37,17,-14.75,0.743508,35.57,75.33,Neutral
14,-46,15,190.78,0.913925,35.57,75.28,Neutral
37,-37,26,-484.7,1.163785,35.57,75.27,Neutral
54,-46,-10,415.19,1.139439,35.57,75.25,Neutral
56,-19,-25,325.02,1.07281,35.57,75.25,Neutral
52,-20,-16,-463.05,1.153534,35.57,75.25,Neutral
44,-22,-52,333.76,1.249634,35.55,75.3,Neutral
105,-71,24,865.27,1.103562,35.55,75.27,Neutral
127,-46,23,-485.36,1.330358,35.55,75.22,Neutral
-2,-47,-3,-214.37,1.353422,35.55,75.22,Neutral
48,-48,-51,531.33,1.350859,35.53,75.2,Neutral
50,-69,-13,-459.84,1.411081,35.53,75.17,Neutral
58,-49,-35,-523.02,1.5059,35.53,75.28,Neutral
-4,-56,-45,343.16,1.595692,35.53,75.42,Neutral
17,-75,-6,520.88,1.512406,35.59,75.48,Neutral
22,-24,-7,-663.5,1.317643,35.59,75.55,Neutral
18,-63,13,255.58,1.347114,35.59,75.62,Neutral
37,-41,7,172.35,1.201042,35.59,75.67,Neutral
35,-58,-14,83.37,1.185666,35.71,75.73,Neutral
21,-48,-2,-8.2,1.211293,35.71,75.8,Neutral
56,-39,-6,-148.79,1.215137,35.71,75.85,Neutral
48,-38,4,6.63,1.202324,35.71,75.92,Neutral
35,-56,25,-31.2,1.263827,35.55,76.0,Neutral
22,-60,17,-200.14,1.276641,35.55,76.08,Neutral
19,-58,13,-120.86,1.27536,35.55,76.17,Neutral
17,-58,14,90.85,1.27536,35.55,76.25,Neutral
18,-58,15,-518.41,1.279203,35.5,76.33,Neutral
18,-58,14,389.02,1.283047,35.5,76.43,Neutral
19,-57,16,-53.9,1.284329,35.5,76.52,Neutral
21,-55,13,103.66,1.283047,35.5,76.57,Neutral
34,-60,21,81.01,1.279203,35.49,76.6,Neutral
28,-25,13,-33.75,1.280485,35.49,76.47,Neutral
101,-1,-28,63.79,1.279203,35.49,76.33,Neutral
58,8,-6,-21.0,1.267671,35.49,76.2,Neutral
56,33,-15,-108.96,1.302267,35.47,76.12,Neutral
36,44,-40,-172.06,1.372741,35.47,76.03,Neutral
51,36,-7,-208.1,1.418869,35.47,75.95,Neutral
62,37,26,565.49,1.485498,35.47,75.87,Neutral
45,29,21,-87.71,1.585442,35.43,75.82,Neutral
59,26,-6,688.82,1.511124,35.43,75.83,Neutral
68,17,-8,787.44,1.491904,35.43,75.85,Neutral
68,23,3,-661.65,1.38171,35.43,75.88,Neutral
75,9,-11,-405.55,1.388117,35.47,76.03,Neutral
38,7,15,-189.12,1.359927,35.47,76.07,Neutral
82,18,-19,575.57,1.34327,35.47,76.12,Neutral
28,-7,36,-240.07,1.276641,35.47,76.13,Neutral
66,25,21,92.55,1.313799,35.47,76.15,Neutral
66,6,-21,-166.58,1.289454,35.47,76.15,Neutral
83,3,-27,-513.43,1.254858,35.47,76.17,Neutral
66,4,10,295.47,1.192073,35.47,76.22,Neutral
14,8,-65,244.9,1.192073,35.47,76.15,Neutral
39,4,-52,115.38,1.452183,35.47,76.1,Neutral
49,7,-39,354.72,1.326613,35.47,76.08,Neutral
44,5,-40,205.17,1.32405,35.47,76.0,Neutral
43,-2,-58,-321.65,1.192073,35.5,75.95,Neutral
71,0,-40,478.87,1.171572,35.5,75.88,Neutral
62,-4,-24,203.62,1.263827,35.5,75.78,Neutral
52,-6,-17,-422.5,1.206168,35.5,75.68,Neutral
76,-11,11,-244.78,1.186948,35.5,75.67,Neutral
54,-5,15,-250.59,1.130569,35.5,75.63,Neutral
95,42,-40,157.73,1.169009,35.5,75.6,Neutral
42,13,23,-0.53,1.395805,35.5,75.63,Neutral
-56,11,62,-339.36,1.473966,35.5,75.67,Neutral
31,-20,44,-58.91,1.479091,35.5,75.7,Neutral
26,-21,127,112.09,1.459871,35.5,75.73,Neutral
-5,69,48,538.42,1.462434,35.5,75.77,Neutral
-108,-7,21,378.67,1.231794,35.53,75.73,Neutral
0,-20,55,-306.42,1.329175,35.53,75.77,Neutral
98,7,12,-280.15,1.111349,35.53,75.8,Neutral
79,-11,-11,6.12,1.138257,35.53,75.78,Neutral
50,5,20,115.63,1.229232,35.53,75.75,Neutral
63,-29,17,-320.12,1.283047,35.53,75.72,Neutral
-27,-19,35,195.12,1.4304,35.53,75.53,Neutral
98,-13,-7,-383.55,1.42015,35.53,75.37,Neutral
14,-6,1,324.23,1.407337,35.5,75.3,Neutral
24,-33,15,136.96,1.330457,35.5,75.25,Neutral
56,-58,-12,62.35,1.390679,35.5,75.22,Neutral
38,-57,3,-446.48,1.353521,35.5,75.22,Neutral
27,-60,19,13.73,1.353521,35.43,75.22,Neutral
12,-54,38,145.74,1.370178,35.43,75.2,Neutral
10,-76,18,-373.14,1.386835,35.43,75.18,Neutral
21,-48,6,-13.52,1.371459,35.43,75.13,Neutral
21,-57,13,432.26,1.326613,35.45,75.07,Neutral
15,-64,22,106.2,1.327894,35.45,75.0,Neutral
12,-67,18,-505.77,1.344551,35.45,74.93,Neutral
11,-51,15,-198.67,1.338145,35.45,74.82,Neutral
13,-64,18,236.34,1.333019,35.41,74.73,Neutral
36,-55,25,-47.97,1.32405,35.41,74.67,Neutral
61,-23,14,125.46,1.298423,35.41,74.6,Neutral
56,0,-22,90.96,1.308674,35.41,74.57,Neutral
55,5,-17,84.23,1.23692,35.41,74.55,Neutral
65,6,-10,-145.52,1.16004,35.41,74.7,Neutral
60,-2,-18,-9.11,1.028063,35.41,74.83,Neutral
59,-5,-26,141.41,0.914024,35.41,74.97,Neutral
77,-13,-16,159.42,0.944677,35.43,75.05,Neutral
44,-7,-16,-389.76,1.036933,35.43,75.15,Neutral
62,-6,-8,192.92,1.227851,35.43,75.25,Neutral
52,-14,10,-89.44,1.241946,35.43,75.33,Neutral
73,-20,2,152.54,1.089467,35.43,75.42,Neutral
59,-22,-5,-253.8,1.142002,35.43,75.42,Neutral
69,-14,0,-182.72,1.158659,35.43,75.42,Neutral
60,-12,-10,746.06,1.177879,35.43,75.42,Neutral
56,-11,-12,378.08,1.181723,35.45,75.4,Neutral
65,-7,-11,-135.59,1.191974,35.45,75.37,Neutral
79,14,-12,-210.69,1.189411,35.45,75.37,Neutral
64,-7,-17,-185.17,1.227851,35.45,75.38,Neutral
54,14,-33,-209.05,1.195818,35.47,75.38,Neutral
44,7,-35,-16.41,1.176598,35.47,75.38,Neutral
48,-70,-6,-456.43,1.181723,35.47,75.38,Neutral
109,-82,-32,-253.91,1.224007,35.47,75.38,Neutral
76,-60,28,50.26,1.244508,35.45,75.38,Neutral
95,36,-29,79.92,1.289355,35.45,75.4,Neutral
62,-11,3,747.82,1.266291,35.45,75.38,Neutral
63,-9,11,69.85,1.289355,35.45,75.37,Neutral
66,-20,-27,-16.22,1.257322,35.41,75.37,Neutral
1,-24,-42,87.77,1.348296,35.41,75.38,Neutral
7,-47,-38,-430.14,1.417488,35.41,75.4,Neutral
-9,-47,-48,200.26,1.413644,35.41,75.47,Neutral
26,-57,-26,-52.98,1.420051,35.43,75.48,Neutral
19,-59,-70,130.52,1.425176,35.43,75.52,Neutral
25,-37,-23,82.32,1.176598,35.43,75.55,Neutral
43,-51,-21,-116.5,1.180442,35.43,75.57,Neutral
43,-16,-39,-243.36,1.036933,35.5,75.57,Neutral
49,-24,4,263.99,1.099718,35.5,75.57,Neutral
40,-25,38,-479.25,1.025401,35.5,75.58,Neutral
55,-4,26,204.78,1.122782,35.5,75.63,Neutral
75,-15,57,460.17,1.024119,35.53,75.72,Neutral
99,-10,30,42.19,1.035651,35.53,75.82,Neutral
-9,33,-27,167.95,1.052309,35.53,75.95,Neutral
43,-20,41,-481.96,0.734539,35.53,76.1,Neutral
32,9,36,-250.12,0.643564,35.49,76.28,Neutral
46,8,42,-194.11,0.693536,35.49,76.47,Neutral
54,16,31,545.36,0.649971,35.49,76.65,Neutral
55,8,22,557.63,0.594874,35.49,76.8,Neutral
51,5,16,-294.92,0.611531,35.45,76.98,Neutral
63,0,12,-457.25,1.068966,35.45,77.15,Neutral
59,-2,-7,53.25,1.273979,35.45,77.3,Neutral
70,1,-1,128.67,1.074091,35.45,77.42,Neutral
44,-1,44,-99.36,0.734539,35.45,77.53,Neutral
46,6,47,81.31,0.992086,35.45,77.65,Neutral
39,8,36,277.28,1.020275,35.45,77.63,Neutral
51,5,30,229.77,1.043339,35.45,77.65,Neutral
69,3,28,-67.38,1.031807,35.47,77.67,Neutral
49,2,55,-39.59,1.051027,35.47,77.68,Neutral
-14,-11,64,-117.92,1.244508,35.47,77.68,Neutral
0,-26,82,-749.08,1.271416,35.47,77.73,Neutral
-69,4,79,-253.3,1.307294,35.41,77.73,Neutral
119,-25,45,382.49,1.20735,35.41,77.72,Neutral
58,-42,11,-183.23,1.081779,35.41,77.72,Neutral
50,-43,-36,95.69,1.045902,35.41,77.72,Neutral
34,-50,11,156.66,1.156097,35.43,77.75,Neutral
4,-60,-1,390.1,1.295762,35.43,77.8,Neutral
-3,-88,-11,-82.63,1.231695,35.43,77.88,Neutral
47,-33,12,-288.23,1.229132,35.43,77.98,Neutral
-4,-89,0,-547.49,1.309856,35.41,78.08,Neutral
39,-9,34,-95.69,1.4098,35.41,78.15,Neutral
7,-6,77,161.38,1.493087,35.41,78.2,Neutral
36,3,-6,665.1,1.443214,35.41,78.23,Neutral
86,24,-19,3.01,1.58416,35.39,78.25,Neutral
73,1,38,-210.49,1.548283,35.39,78.3,Neutral
98,26,38,563.56,1.721263,35.39,78.35,Neutral
-4,-45,47,-97.73,1.702043,35.39,78.43,Neutral
85,-39,-1,-196.72,1.617475,35.43,78.58,Neutral
38,-32,116,139.85,1.732795,35.43,78.75,Neutral
63,-9,3,195.19,1.623881,35.43,78.9,Neutral
105,-21,35,74.08,1.623881,35.43,79.03,Neutral
87,-55,3,-96.39,1.590567,35.41,79.18,Neutral
26,-32,57,2.65,1.571347,35.41,79.23,Neutral
4,-29,66,-170.03,1.543158,35.41,79.27,Neutral
-2,-22,57,48.13,1.530344,35.41,79.3,Neutral
6,-31,44,158.08,1.499592,35.41,79.3,Neutral
