ACC_X,ACC_Y,ACC_Z,BVP,EDA,TEMP,HR,Label
0.0,6.0,63.0,41.67,0.507741,27.37,71.58,Neutral
0.0,5.0,63.0,26.4,0.506462,27.37,71.55,Neutral
0.0,6.0,63.0,-18.73,0.50902,27.37,71.42,Neutral
-1.0,5.0,62.0,-19.48,0.502625,27.37,71.32,Neutral
0.0,5.0,63.0,7.66,0.507741,27.37,71.2,Neutral
-2.0,5.0,63.0,5.42,0.50902,27.37,71.12,Neutral
-1.0,5.0,63.0,-48.48,0.506462,27.37,71.07,Neutral
0.0,6.0,63.0,12.15,0.50902,27.37,71.02,Neutral
0.0,5.0,63.0,13.33,0.502625,27.37,70.97,Neutral
0.0,5.0,63.0,-9.13,0.507741,27.39,70.92,Neutral
0.0,5.0,63.0,10.95,0.507741,27.39,70.83,Neutral
1.0,5.0,63.0,21.07,0.510299,27.39,70.7,Neutral
0.0,5.0,63.0,8.68,0.50902,27.39,70.57,Neutral
-1.0,5.0,63.0,-13.68,0.507741,27.37,70.43,Neutral
0.0,5.0,63.0,15.4,0.505183,27.37,70.32,Neutral
0.0,5.0,63.0,-46.5,0.507741,27.37,70.2,Neutral
0.0,5.0,63.0,-27.66,0.507741,27.37,70.33,Neutral
0.0,6.0,62.0,75.87,0.507741,27.39,70.43,Neutral
0.0,6.0,63.0,-17.83,0.506462,27.39,70.55,Neutral
0.0,4.0,63.0,-28.61,0.50902,27.39,70.72,Neutral
1.0,6.0,63.0,-33.9,0.507741,27.39,70.88,Neutral
1.0,5.0,63.0,11.37,0.50902,27.37,71.05,Neutral
0.0,5.0,63.0,22.46,0.511578,27.37,71.2,Neutral
0.0,5.0,63.0,2.08,0.511578,27.37,71.33,Neutral
1.0,6.0,63.0,33.09,0.514135,27.37,71.52,Neutral
0.0,5.0,63.0,2.73,0.50902,27.37,71.72,Neutral
-1.0,5.0,63.0,-19.69,0.516693,27.37,71.93,Neutral
0.0,5.0,63.0,-35.38,0.50902,27.37,72.15,Neutral
0.0,5.0,63.0,4.28,0.514135,27.37,72.33,Neutral
0.0,6.0,63.0,3.42,0.515414,27.37,72.55,Neutral
0.0,5.0,63.0,-26.67,0.516693,27.37,72.77,Neutral
2.0,5.0,63.0,9.02,0.517972,27.37,73.0,Neutral
0.0,5.0,63.0,7.38,0.515414,27.37,73.13,Neutral
0.0,5.0,63.0,-19.0,0.515414,27.37,73.22,Neutral
1.0,5.0,63.0,-16.57,0.515414,27.37,73.27,Neutral
0.0,5.0,63.0,-51.15,0.514135,27.37,73.32,Neutral
0.0,5.0,63.0,70.42,0.510299,27.37,73.37,Neutral
0.0,5.0,63.0,4.86,0.512856,27.37,73.4,Neutral
0.0,6.0,63.0,10.25,0.516693,27.37,73.42,Neutral
0.0,5.0,63.0,1.34,0.514135,27.37,73.33,Neutral
-1.0,6.0,63.0,-16.02,0.514135,27.37,73.25,Neutral
0.0,6.0,63.0,-10.55,0.514135,27.37,73.15,Neutral
0.0,5.0,63.0,-8.71,0.512856,27.37,73.03,Neutral
-2.0,6.0,63.0,-10.6,0.514135,27.37,72.88,Neutral
0.0,6.0,63.0,15.17,0.514135,27.37,72.68,Neutral
1.0,5.0,63.0,22.79,0.512856,27.39,72.5,Neutral
0.0,6.0,63.0,-8.28,0.514135,27.39,72.35,Neutral
2.0,6.0,63.0,-60.38,0.510299,27.39,72.15,Neutral
0.0,6.0,63.0,32.66,0.512856,27.39,71.98,Neutral
1.0,6.0,63.0,8.7,0.511578,27.39,71.87,Neutral
0.0,6.0,63.0,3.57,0.515414,27.39,71.95,Neutral
1.0,5.0,63.0,8.88,0.506462,27.39,72.07,Neutral
0.0,6.0,63.0,50.74,0.512856,27.39,72.27,Neutral
1.0,6.0,63.0,-17.11,0.511578,27.37,72.48,Neutral
0.0,6.0,63.0,-29.83,0.511578,27.37,72.68,Neutral
0.0,6.0,63.0,-5.86,0.511578,27.37,72.9,Neutral
0.0,6.0,63.0,8.63,0.511578,27.37,73.12,Neutral
0.0,5.0,63.0,-8.7,0.512856,27.39,73.35,Neutral
0.0,6.0,63.0,46.1,0.50902,27.39,73.62,Neutral
1.0,6.0,63.0,-8.24,0.512856,27.39,73.88,Neutral
-1.0,6.0,63.0,-39.91,0.512856,27.39,74.18,Neutral
0.0,5.0,63.0,-43.04,0.510299,27.39,74.48,Neutral
0.0,5.0,63.0,36.85,0.515414,27.39,74.98,Neutral
1.0,5.0,63.0,7.98,0.512856,27.39,75.45,Neutral
0.0,5.0,63.0,-3.96,0.514135,27.39,75.92,Neutral
1.0,5.0,63.0,5.39,0.514135,27.37,76.35,Neutral
0.0,6.0,63.0,40.69,0.515414,27.37,76.75,Neutral
0.0,5.0,63.0,-29.52,0.514135,27.37,77.17,Neutral
0.0,5.0,63.0,-41.12,0.512856,27.37,77.58,Neutral
0.0,5.0,63.0,13.8,0.510299,27.41,78.0,Neutral
0.0,6.0,63.0,5.02,0.514135,27.41,78.47,Neutral
0.0,5.0,63.0,-19.62,0.514135,27.41,79.05,Neutral
0.0,5.0,63.0,5.04,0.514135,27.41,79.55,Neutral
0.0,5.0,63.0,16.24,0.514135,27.41,80.05,Neutral
-1.0,6.0,63.0,-2.79,0.516693,27.41,80.57,Neutral
0.0,6.0,63.0,-25.51,0.515414,27.41,81.08,Neutral
-1.0,5.0,63.0,15.57,0.515414,27.41,81.35,Neutral
-2.0,5.0,63.0,10.17,0.512856,27.39,81.63,Neutral
-1.0,4.0,63.0,-31.57,0.516693,27.39,81.9,Neutral
-1.0,5.0,63.0,8.11,0.516693,27.39,82.18,Neutral
0.0,5.0,63.0,101.51,0.512856,27.39,82.42,Neutral
-1.0,5.0,63.0,-13.58,0.517972,27.39,82.62,Neutral
-1.0,5.0,63.0,-6.82,0.516693,27.39,82.83,Neutral
-1.0,5.0,63.0,-44.15,0.52053,27.39,83.28,Neutral
-1.0,5.0,63.0,-34.2,0.521809,27.39,83.72,Neutral
0.0,5.0,63.0,-32.3,0.524367,27.41,84.15,Neutral
0.0,5.0,63.0,22.67,0.525646,27.41,84.28,Neutral
0.0,5.0,63.0,14.47,0.525646,27.41,84.2,Neutral
0.0,5.0,63.0,-49.09,0.528204,27.41,84.13,Neutral
0.0,5.0,63.0,17.7,0.525646,27.41,84.05,Neutral
0.0,5.0,63.0,11.36,0.528204,27.41,83.98,Neutral
-1.0,5.0,63.0,-16.28,0.515414,27.41,83.93,Neutral
0.0,5.0,63.0,4.81,0.525646,27.41,83.88,Neutral
0.0,5.0,63.0,33.81,0.528204,27.43,83.82,Neutral
0.0,5.0,63.0,6.38,0.528204,27.43,83.73,Neutral
0.0,5.0,63.0,-13.79,0.529483,27.43,83.63,Neutral
0.0,5.0,63.0,10.59,0.528204,27.43,83.58,Neutral
0.0,5.0,63.0,12.34,0.529483,27.43,83.45,Neutral
0.0,5.0,63.0,-45.01,0.529483,27.43,83.32,Neutral
0.0,5.0,63.0,2.8,0.530762,27.43,83.18,Neutral
0.0,6.0,63.0,-7.6,0.530762,27.43,83.03,Neutral
0.0,5.0,63.0,13.27,0.529483,27.43,82.9,Neutral
0.0,5.0,63.0,19.19,0.523088,27.43,82.8,Neutral
0.0,5.0,63.0,15.32,0.528204,27.43,82.7,Neutral
0.0,5.0,63.0,-13.89,0.529483,27.43,82.48,Neutral
-1.0,5.0,63.0,-36.4,0.52053,27.43,82.3,Neutral
-1.0,5.0,63.0,34.28,0.526925,27.43,82.18,Neutral
0.0,5.0,63.0,30.82,0.519251,27.43,82.17,Neutral
-1.0,5.0,63.0,-17.41,0.525646,27.43,82.08,Neutral
0.0,5.0,63.0,-18.1,0.525646,27.45,81.93,Neutral
0.0,5.0,63.0,25.6,0.528204,27.45,81.6,Neutral
-1.0,5.0,65.0,-6.14,0.529483,27.45,81.25,Neutral
0.0,5.0,63.0,-36.02,0.525646,27.45,80.83,Neutral
0.0,5.0,63.0,-2.3,0.523088,27.47,80.57,Neutral
0.0,6.0,63.0,9.56,0.529483,27.47,80.23,Neutral
0.0,5.0,63.0,3.15,0.528204,27.47,79.9,Neutral
0.0,6.0,63.0,-23.56,0.526925,27.47,79.57,Neutral
2.0,6.0,63.0,11.23,0.525646,27.49,79.23,Neutral
0.0,6.0,63.0,23.55,0.528204,27.49,78.93,Neutral
0.0,5.0,63.0,-5.14,0.528204,27.49,78.6,Neutral
0.0,5.0,63.0,4.02,0.528204,27.49,78.18,Neutral
0.0,5.0,63.0,-12.16,0.529483,27.47,77.78,Neutral
0.0,6.0,63.0,39.03,0.528204,27.47,77.33,Neutral
0.0,5.0,63.0,20.33,0.528204,27.47,76.88,Neutral
-2.0,5.0,63.0,-52.53,0.523088,27.47,76.38,Neutral
-2.0,5.0,63.0,-27.61,0.528204,27.49,75.87,Neutral
-1.0,4.0,63.0,-7.1,0.528204,27.49,75.33,Neutral
0.0,6.0,63.0,3.42,0.524367,27.49,74.78,Neutral
1.0,6.0,63.0,18.08,0.525646,27.49,74.27,Neutral
0.0,5.0,63.0,11.77,0.526925,27.47,73.6,Neutral
-1.0,5.0,63.0,-11.18,0.526925,27.47,72.97,Neutral
0.0,5.0,63.0,0.53,0.526925,27.47,72.32,Neutral
0.0,5.0,63.0,13.49,0.528204,27.47,71.83,Neutral
-1.0,6.0,63.0,44.54,0.528204,27.51,71.42,Neutral
0.0,6.0,63.0,-28.07,0.528204,27.51,71.08,Neutral
-2.0,5.0,63.0,-51.92,0.523088,27.51,70.73,Neutral
0.0,5.0,63.0,-22.0,0.528204,27.51,70.42,Neutral
1.0,5.0,63.0,-22.29,0.525646,27.51,70.02,Neutral
1.0,6.0,63.0,33.58,0.526925,27.51,69.63,Neutral
-1.0,4.0,63.0,53.79,0.528204,27.51,69.23,Neutral
-2.0,4.0,63.0,-31.56,0.526925,27.51,68.85,Neutral
-2.0,4.0,62.0,-71.84,0.528204,27.51,68.5,Neutral
0.0,6.0,63.0,37.56,0.528204,27.51,68.1,Neutral
0.0,5.0,63.0,50.08,0.528204,27.51,67.52,Neutral
0.0,5.0,63.0,-11.24,0.528204,27.51,66.97,Neutral
0.0,5.0,63.0,-15.5,0.525646,27.55,66.42,Neutral
-1.0,5.0,63.0,48.13,0.526925,27.55,66.13,Neutral
-1.0,6.0,63.0,13.38,0.526925,27.55,66.03,Neutral
0.0,6.0,63.0,-50.4,0.528204,27.55,66.0,Neutral
0.0,5.0,63.0,-8.08,0.528204,27.55,65.93,Neutral
0.0,6.0,63.0,14.43,0.528204,27.55,65.82,Neutral
0.0,6.0,63.0,-10.36,0.528204,27.55,65.7,Neutral
0.0,5.0,63.0,-8.34,0.526925,27.55,65.62,Neutral
-1.0,5.0,63.0,22.13,0.526925,27.59,65.57,Neutral
0.0,5.0,63.0,7.23,0.524367,27.59,65.55,Neutral
0.0,5.0,63.0,-31.36,0.528204,27.59,65.53,Neutral
0.0,5.0,63.0,23.51,0.526925,27.59,65.48,Neutral
0.0,5.0,63.0,26.04,0.523088,27.57,65.52,Neutral
0.0,6.0,63.0,-8.19,0.528204,27.57,65.55,Neutral
0.0,6.0,63.0,-7.99,0.526925,27.57,65.6,Neutral
0.0,5.0,62.0,13.17,0.528204,27.57,65.63,Neutral
0.0,5.0,63.0,1.46,0.528204,27.57,65.65,Neutral
0.0,5.0,63.0,-35.55,0.530762,27.57,65.67,Neutral
0.0,5.0,63.0,16.19,0.529483,27.57,65.7,Neutral
0.0,6.0,63.0,34.71,0.529483,27.57,65.88,Neutral
-2.0,5.0,62.0,-31.15,0.529483,27.61,66.0,Neutral
0.0,5.0,63.0,-62.94,0.529483,27.61,66.05,Neutral
0.0,6.0,63.0,35.43,0.529483,27.61,66.08,Neutral
0.0,6.0,63.0,51.03,0.523088,27.61,66.17,Neutral
0.0,6.0,63.0,-20.74,0.530762,27.61,66.3,Neutral
-1.0,5.0,63.0,41.86,0.529483,27.61,66.63,Neutral
0.0,5.0,63.0,-4.0,0.529483,27.61,66.8,Neutral
0.0,5.0,63.0,-14.42,0.530762,27.61,67.05,Neutral
0.0,5.0,63.0,-26.2,0.528204,27.61,67.17,Neutral
0.0,6.0,63.0,3.81,0.530762,27.61,67.33,Neutral
0.0,5.0,63.0,-0.78,0.529483,27.61,67.53,Neutral
-1.0,5.0,63.0,-25.0,0.532041,27.61,67.73,Neutral
0.0,5.0,63.0,10.02,0.530762,27.63,67.98,Neutral
0.0,6.0,63.0,28.64,0.529483,27.63,68.18,Neutral
0.0,5.0,63.0,25.55,0.526925,27.63,68.42,Neutral
0.0,5.0,63.0,-59.93,0.530762,27.63,68.67,Neutral
-1.0,5.0,63.0,14.08,0.530762,27.63,68.92,Neutral
0.0,5.0,63.0,27.7,0.529483,27.63,69.12,Neutral
0.0,5.0,63.0,2.43,0.530762,27.63,69.28,Neutral
0.0,5.0,63.0,-18.89,0.529483,27.63,69.5,Neutral
0.0,6.0,63.0,8.17,0.529483,27.67,69.72,Neutral
0.0,6.0,63.0,4.48,0.529483,27.67,69.98,Neutral
-1.0,6.0,63.0,-25.13,0.52053,27.67,70.27,Neutral
0.0,5.0,63.0,8.09,0.529483,27.67,70.52,Neutral
0.0,5.0,63.0,12.45,0.528204,27.65,70.9,Neutral
0.0,5.0,63.0,6.99,0.526925,27.65,71.22,Neutral
0.0,5.0,63.0,-53.94,0.529483,27.65,71.53,Neutral
0.0,5.0,63.0,31.26,0.532041,27.65,71.67,Neutral
0.0,5.0,63.0,13.86,0.530762,27.69,71.7,Neutral
-1.0,5.0,63.0,-23.17,0.530762,27.69,71.62,Neutral
0.0,6.0,63.0,-0.42,0.530762,27.69,71.53,Neutral
0.0,6.0,63.0,32.42,0.530762,27.69,71.43,Neutral
0.0,5.0,63.0,8.88,0.532041,27.71,71.37,Neutral
-1.0,5.0,63.0,-16.79,0.53332,27.71,71.28,Neutral
0.0,5.0,63.0,5.88,0.532041,27.71,71.22,Neutral
0.0,5.0,63.0,4.07,0.532041,27.71,71.18,Neutral
0.0,5.0,63.0,-20.86,0.526925,27.73,71.18,Neutral
0.0,5.0,63.0,6.37,0.53332,27.73,71.13,Neutral
0.0,6.0,63.0,10.41,0.532041,27.73,71.07,Neutral
0.0,5.0,63.0,-8.5,0.532041,27.73,71.02,Neutral
0.0,5.0,63.0,-46.14,0.532041,27.75,71.02,Neutral
0.0,5.0,63.0,14.28,0.535877,27.75,71.22,Neutral
0.0,5.0,63.0,7.7,0.532041,27.75,71.43,Neutral
0.0,5.0,63.0,-20.21,0.532041,27.75,71.75,Neutral
0.0,5.0,63.0,26.89,0.534599,27.75,72.15,Neutral
0.0,5.0,63.0,29.97,0.53332,27.75,72.52,Neutral
0.0,5.0,63.0,1.19,0.53332,27.75,72.83,Neutral
0.0,5.0,63.0,-16.37,0.528204,27.75,73.13,Neutral
0.0,5.0,63.0,3.32,0.532041,27.77,73.43,Neutral
0.0,5.0,63.0,-7.33,0.528204,27.77,73.7,Neutral
0.0,5.0,63.0,-45.93,0.534599,27.77,73.97,Neutral
0.0,5.0,63.0,17.85,0.53332,27.77,74.15,Neutral
0.0,6.0,63.0,11.43,0.532041,27.77,74.33,Neutral
0.0,5.0,63.0,-17.86,0.53332,27.77,74.48,Neutral
1.0,5.0,63.0,7.78,0.532041,27.77,74.58,Neutral
-1.0,5.0,63.0,25.99,0.534599,27.77,74.7,Neutral
0.0,4.0,63.0,-1.65,0.53332,27.79,74.92,Neutral
0.0,5.0,63.0,-25.12,0.53332,27.79,75.15,Neutral
0.0,5.0,63.0,36.47,0.529483,27.79,75.55,Neutral
1.0,5.0,63.0,33.32,0.532041,27.79,75.93,Neutral
1.0,5.0,63.0,-72.7,0.537156,27.81,76.28,Neutral
-1.0,5.0,63.0,17.8,0.53332,27.81,76.67,Neutral
0.0,5.0,63.0,41.87,0.534599,27.81,77.03,Neutral
0.0,5.0,63.0,-63.07,0.53332,27.81,77.38,Neutral
0.0,5.0,63.0,-48.82,0.53332,27.81,77.73,Neutral
0.0,5.0,63.0,44.71,0.534599,27.81,78.08,Neutral
0.0,5.0,63.0,28.08,0.534599,27.81,78.57,Neutral
0.0,5.0,63.0,-24.35,0.534599,27.81,79.0,Neutral
-1.0,5.0,63.0,15.65,0.526925,27.85,79.38,Neutral
0.0,5.0,63.0,16.06,0.530762,27.85,79.7,Neutral
0.0,5.0,63.0,11.43,0.535877,27.85,79.88,Neutral
-1.0,5.0,63.0,-34.63,0.535877,27.85,79.98,Neutral
0.0,5.0,63.0,7.12,0.534599,27.87,80.02,Neutral
0.0,4.0,62.0,10.14,0.53332,27.87,80.05,Neutral
1.0,5.0,63.0,-29.72,0.534599,27.87,80.1,Neutral
2.0,6.0,62.0,-8.25,0.526925,27.87,80.15,Neutral
4.0,3.0,63.0,-71.16,0.53332,27.89,80.17,Neutral
5.0,4.0,64.0,-25.54,0.534599,27.89,80.17,Neutral
3.0,5.0,63.0,47.51,0.530762,27.89,80.2,Neutral
6.0,0.0,67.0,57.02,0.530762,27.89,80.22,Neutral
1.0,8.0,62.0,-13.0,0.523088,27.87,80.28,Neutral
-7.0,2.0,57.0,8.19,0.530762,27.87,80.32,Neutral
-4.0,-15.0,47.0,55.9,0.529483,27.87,80.32,Neutral
9.0,-69.0,64.0,159.78,0.526925,27.87,80.32,Neutral
0.0,-63.0,34.0,166.66,0.526925,27.91,80.35,Neutral
-8.0,-48.0,13.0,16.39,0.524367,27.91,80.42,Neutral
-6.0,-48.0,10.0,-542.8,0.526925,27.91,80.48,Neutral
3.0,-48.0,26.0,-296.11,0.525646,27.91,80.57,Neutral
-4.0,-73.0,28.0,71.62,0.530762,27.91,80.72,Neutral
11.0,-62.0,19.0,451.58,0.534599,27.91,80.87,Neutral
5.0,-69.0,9.0,207.07,0.534599,27.91,81.1,Neutral
3.0,-60.0,15.0,-327.56,0.532041,27.91,81.38,Neutral
12.0,-60.0,23.0,102.17,0.535877,27.93,81.72,Neutral
14.0,-66.0,23.0,128.26,0.540993,27.93,82.22,Neutral
15.0,-65.0,13.0,2.16,0.539714,27.93,82.7,Neutral
16.0,-57.0,9.0,-67.11,0.539714,27.93,83.15,Neutral
6.0,-52.0,17.0,-6.76,0.539714,27.97,83.55,Neutral
17.0,-56.0,21.0,-6.18,0.538435,27.97,83.98,Neutral
11.0,-65.0,19.0,-45.13,0.540993,27.97,84.38,Neutral
17.0,-59.0,5.0,172.33,0.540993,27.97,84.73,Neutral
20.0,-55.0,5.0,-768.06,0.540993,27.97,85.02,Neutral
