ACC_X,ACC_Y,ACC_Z,BVP,EDA,TEMP,HR,Label
0.0,1.0,63.0,9.84,0.331326,29.93,74.53,Neutral
0.0,1.0,63.0,-15.36,0.330047,29.93,74.8,Neutral
0.0,1.0,63.0,5.16,0.330047,29.95,75.13,Neutral
1.0,1.0,63.0,13.9,0.331326,29.95,75.3,Neutral
0.0,1.0,63.0,0.63,0.328768,29.95,75.49,Neutral
0.0,1.0,63.0,-24.15,0.328768,29.95,75.6,Neutral
0.0,1.0,63.0,8.42,0.327488,29.91,75.69,Neutral
0.0,1.0,63.0,6.26,0.327488,29.91,75.82,Neutral
0.0,1.0,63.0,-18.55,0.328768,29.91,75.96,Neutral
0.0,1.0,63.0,12.54,0.326209,29.91,76.1,Neutral
0.0,1.0,63.0,10.86,0.323651,29.95,76.26,Neutral
0.0,1.0,63.0,-13.79,0.327488,29.95,76.48,Neutral
1.0,1.0,63.0,-2.33,0.326209,29.95,76.6,Neutral
0.0,1.0,63.0,12.56,0.326209,29.95,76.57,Neutral
0.0,1.0,63.0,1.52,0.32493,29.91,76.56,Neutral
0.0,1.0,63.0,-27.53,0.326209,29.91,76.5,Neutral
0.0,1.0,63.0,15.0,0.323651,29.91,76.42,Neutral
1.0,1.0,63.0,12.79,0.32493,29.91,76.37,Neutral
0.0,1.0,63.0,-12.91,0.321092,29.91,76.4,Neutral
1.0,1.0,63.0,2.45,0.32493,29.91,76.48,Neutral
1.0,1.0,63.0,12.79,0.323651,29.91,76.58,Neutral
0.0,1.0,63.0,0.86,0.321092,29.91,76.7,Neutral
0.0,1.0,63.0,-23.43,0.322371,29.91,76.8,Neutral
1.0,1.0,63.0,10.24,0.322371,29.91,76.88,Neutral
0.0,1.0,63.0,8.43,0.322371,29.91,76.98,Neutral
0.0,1.0,63.0,-18.02,0.322371,29.91,77.08,Neutral
0.0,1.0,63.0,12.19,0.321092,29.91,77.25,Neutral
1.0,1.0,63.0,8.65,0.322371,29.91,77.4,Neutral
0.0,1.0,63.0,-18.06,0.321092,29.91,77.57,Neutral
0.0,1.0,63.0,10.99,0.319813,29.91,77.77,Neutral
0.0,1.0,63.0,12.26,0.321092,29.91,77.95,Neutral
0.0,1.0,63.0,-11.33,0.319813,29.91,78.17,Neutral
1.0,1.0,63.0,-3.22,0.317254,29.91,78.38,Neutral
0.0,1.0,63.0,15.5,0.319813,29.91,78.57,Neutral
1.0,1.0,63.0,-1.11,0.318534,29.93,78.78,Neutral
1.0,1.0,63.0,-29.01,0.318534,29.93,78.98,Neutral
1.0,1.0,63.0,15.26,0.318534,29.93,79.2,Neutral
1.0,1.0,63.0,14.69,0.317254,29.93,79.35,Neutral
1.0,1.0,63.0,-13.26,0.317254,29.93,79.45,Neutral
1.0,1.0,63.0,0.34,0.317254,29.93,79.53,Neutral
1.0,1.0,63.0,14.5,0.3083,29.93,79.63,Neutral
1.0,1.0,63.0,1.31,0.318534,29.93,79.73,Neutral
1.0,1.0,63.0,-19.05,0.315975,29.93,79.83,Neutral
1.0,1.0,63.0,8.57,0.312137,29.93,79.92,Neutral
0.0,1.0,63.0,2.18,0.315975,29.93,80.07,Neutral
1.0,1.0,63.0,-29.78,0.314696,29.93,80.25,Neutral
1.0,1.0,63.0,13.92,0.313417,29.93,80.47,Neutral
1.0,1.0,63.0,8.34,0.315975,29.93,80.73,Neutral
0.0,1.0,63.0,-24.13,0.314696,29.93,81.02,Neutral
1.0,1.0,63.0,13.78,0.314696,29.93,81.32,Neutral
1.0,1.0,63.0,14.62,0.318534,29.93,81.52,Neutral
0.0,1.0,63.0,-12.89,0.310858,29.93,81.67,Neutral
1.0,1.0,63.0,3.4,0.313417,29.93,81.78,Neutral
0.0,1.0,63.0,14.29,0.315975,29.93,81.77,Neutral
1.0,1.0,63.0,1.31,0.315975,29.91,81.72,Neutral
1.0,1.0,63.0,-27.16,0.317254,29.91,81.63,Neutral
1.0,1.0,63.0,14.91,0.317254,29.91,81.55,Neutral
1.0,1.0,63.0,11.39,0.315975,29.91,81.42,Neutral
0.0,2.0,64.0,-13.47,0.315975,29.93,81.33,Neutral
0.0,1.0,63.0,11.66,0.315975,29.93,81.25,Neutral
1.0,1.0,63.0,10.45,0.315975,29.93,81.13,Neutral
1.0,1.0,64.0,-7.91,0.314696,29.93,81.08,Neutral
-2.0,2.0,63.0,1.86,0.309579,29.93,80.95,Neutral
-1.0,1.0,63.0,11.68,0.312137,29.93,81.02,Neutral
1.0,2.0,63.0,-2.42,0.313417,29.93,81.07,Neutral
0.0,2.0,63.0,-24.8,0.314696,29.93,81.17,Neutral
1.0,2.0,63.0,10.18,0.313417,29.91,81.25,Neutral
1.0,1.0,63.0,-6.58,0.313417,29.91,81.28,Neutral
1.0,1.0,63.0,-23.15,0.313417,29.91,81.3,Neutral
2.0,2.0,63.0,14.72,0.313417,29.91,81.42,Neutral
1.0,1.0,63.0,9.42,0.313417,29.91,81.68,Neutral
1.0,1.0,63.0,-17.43,0.314696,29.91,81.87,Neutral
0.0,2.0,63.0,15.54,0.313417,29.91,82.13,Neutral
1.0,2.0,63.0,2.47,0.305741,29.91,82.55,Neutral
1.0,1.0,63.0,-25.29,0.3083,29.91,82.93,Neutral
1.0,1.0,63.0,10.08,0.312137,29.91,83.37,Neutral
1.0,2.0,63.0,4.04,0.312137,29.91,83.78,Neutral
0.0,2.0,63.0,-25.37,0.312137,29.91,84.2,Neutral
1.0,1.0,63.0,11.97,0.310858,29.91,84.6,Neutral
0.0,2.0,63.0,2.53,0.309579,29.91,85.0,Neutral
1.0,2.0,63.0,-26.35,0.310858,29.91,85.43,Neutral
0.0,1.0,63.0,14.43,0.309579,29.91,85.95,Neutral
0.0,1.0,63.0,7.22,0.310858,29.91,86.5,Neutral
0.0,1.0,63.0,-25.56,0.310858,29.91,87.02,Neutral
1.0,1.0,63.0,16.8,0.309579,29.91,87.55,Neutral
1.0,2.0,63.0,16.2,0.305741,29.91,88.07,Neutral
1.0,2.0,63.0,-7.73,0.3083,29.93,88.55,Neutral
1.0,1.0,63.0,-22.54,0.30702,29.93,89.12,Neutral
1.0,2.0,63.0,14.51,0.3083,29.93,89.7,Neutral
0.0,1.0,63.0,7.6,0.3083,29.93,90.28,Neutral
1.0,2.0,63.0,-17.93,0.30702,29.93,90.6,Neutral
1.0,2.0,63.0,12.61,0.3083,29.93,90.9,Neutral
1.0,1.0,63.0,10.06,0.3083,29.93,91.22,Neutral
2.0,1.0,64.0,-12.61,0.30702,29.93,91.45,Neutral
-1.0,2.0,63.0,2.59,0.30702,29.91,91.53,Neutral
15.0,1.0,62.0,12.22,0.3083,29.91,91.62,Neutral
-3.0,-6.0,63.0,-1.44,0.304462,29.91,91.68,Neutral
-8.0,-12.0,61.0,-26.02,0.304462,29.91,91.82,Neutral
-9.0,-16.0,57.0,2.39,0.303183,29.93,91.98,Neutral
-4.0,-11.0,62.0,-14.62,0.305741,29.93,92.23,Neutral
-5.0,-13.0,61.0,-67.45,0.304462,29.93,92.48,Neutral
-10.0,-23.0,57.0,29.42,0.304462,29.93,92.72,Neutral
-15.0,-34.0,49.0,17.83,0.303183,29.89,93.03,Neutral
-7.0,-49.0,43.0,-15.12,0.30702,29.89,93.28,Neutral
-12.0,-58.0,28.0,3.41,0.351794,29.89,93.48,Neutral
-12.0,-67.0,8.0,2.93,0.415757,29.89,93.63,Neutral
-6.0,-52.0,20.0,-40.42,0.351794,29.91,93.72,Neutral
12.0,-60.0,13.0,-14.83,0.330047,29.91,93.8,Neutral
14.0,-53.0,8.0,171.14,0.32493,29.91,93.73,Neutral
16.0,-58.0,15.0,119.37,0.321092,29.91,93.67,Neutral
23.0,-84.0,9.0,-86.51,0.319813,29.91,93.58,Neutral
19.0,-69.0,-5.0,-141.43,0.319813,29.91,93.55,Neutral
17.0,-62.0,0.0,-113.8,0.315975,29.91,93.52,Neutral
18.0,-73.0,23.0,9.31,0.317254,29.91,93.48,Neutral
23.0,-57.0,15.0,-11.72,0.315975,29.93,93.45,Neutral
17.0,-66.0,4.0,-36.99,0.317254,29.93,93.4,Neutral
21.0,-76.0,0.0,50.78,0.314696,29.93,93.37,Neutral
18.0,-55.0,4.0,37.02,0.314696,29.93,93.37,Neutral
59.0,-79.0,20.0,39.84,0.312137,29.91,93.33,Neutral
13.0,1.0,5.0,-40.2,0.315975,29.91,93.25,Neutral
59.0,16.0,19.0,-41.29,0.312137,29.91,93.18,Neutral
45.0,44.0,46.0,14.36,0.315975,29.91,93.08,Neutral
22.0,54.0,3.0,-33.19,0.3083,29.93,93.02,Neutral
28.0,49.0,39.0,5.16,0.310858,29.93,92.88,Neutral
28.0,52.0,16.0,94.47,0.312137,29.93,92.78,Neutral
27.0,50.0,25.0,62.15,0.312137,29.93,92.7,Neutral
33.0,56.0,22.0,-30.1,0.315975,29.91,92.67,Neutral
17.0,50.0,27.0,-78.03,0.315975,29.91,92.65,Neutral
17.0,45.0,30.0,4.67,0.315975,29.91,92.63,Neutral
35.0,56.0,13.0,18.22,0.313417,29.91,92.53,Neutral
57.0,38.0,36.0,33.66,0.313417,29.89,92.23,Neutral
55.0,36.0,26.0,-82.54,0.313417,29.89,91.93,Neutral
40.0,32.0,41.0,-10.8,0.314696,29.89,91.62,Neutral
46.0,31.0,33.0,48.59,0.3083,29.89,91.28,Neutral
47.0,31.0,42.0,-54.55,0.310858,29.91,90.97,Neutral
22.0,31.0,35.0,-19.95,0.312137,29.91,90.67,Neutral
45.0,31.0,24.0,218.17,0.315975,29.91,90.4,Neutral
47.0,21.0,27.0,-128.4,0.317254,29.91,90.12,Neutral
56.0,13.0,27.0,23.28,0.317254,29.91,89.82,Neutral
59.0,14.0,24.0,-91.6,0.315975,29.91,89.52,Neutral
60.0,12.0,30.0,26.33,0.315975,29.91,89.18,Neutral
40.0,9.0,28.0,-34.74,0.318534,29.91,88.78,Neutral
42.0,9.0,28.0,-70.23,0.315975,29.93,88.38,Neutral
64.0,-3.0,39.0,12.01,0.317254,29.93,88.03,Neutral
51.0,-1.0,31.0,23.49,0.319813,29.93,87.67,Neutral
50.0,-8.0,37.0,7.19,0.32493,29.93,87.47,Neutral
58.0,-14.0,43.0,7.19,0.32493,29.93,87.25,Neutral
46.0,4.0,46.0,30.48,0.326209,29.93,86.93,Neutral
48.0,-11.0,27.0,-45.95,0.330047,29.93,86.57,Neutral
54.0,-24.0,44.0,3.09,0.328768,29.93,86.2,Neutral
57.0,-14.0,27.0,-40.01,0.328768,29.93,86.1,Neutral
55.0,-20.0,33.0,64.34,0.327488,29.93,85.97,Neutral
44.0,-15.0,59.0,-24.93,0.328768,29.93,85.83,Neutral
16.0,-14.0,60.0,41.05,0.328768,29.93,85.82,Neutral
24.0,-11.0,53.0,-16.21,0.331326,29.91,85.9,Neutral
32.0,-21.0,46.0,-53.75,0.332605,29.91,85.98,Neutral
30.0,-20.0,25.0,-47.17,0.333885,29.91,86.13,Neutral
41.0,-29.0,9.0,65.25,0.332605,29.91,86.08,Neutral
63.0,-28.0,4.0,94.73,0.331326,29.93,86.07,Neutral
50.0,-36.0,6.0,-31.02,0.335164,29.93,85.98,Neutral
54.0,-27.0,9.0,-25.68,0.335164,29.93,85.87,Neutral
54.0,-31.0,9.0,-101.02,0.335164,29.93,85.53,Neutral
41.0,-41.0,12.0,1.02,0.335164,29.95,85.12,Neutral
44.0,-36.0,3.0,26.41,0.337722,29.95,84.78,Neutral
47.0,-55.0,16.0,13.66,0.337722,29.95,84.45,Neutral
66.0,-67.0,39.0,-67.36,0.337722,29.95,84.15,Neutral
58.0,9.0,3.0,89.84,0.326209,29.93,83.92,Neutral
66.0,-40.0,6.0,-131.72,0.327488,29.93,83.67,Neutral
2.0,-68.0,39.0,-11.69,0.354353,29.93,83.57,Neutral
2.0,-81.0,15.0,200.34,0.340281,29.93,83.47,Neutral
60.0,-26.0,-29.0,-96.84,0.346677,29.93,83.37,Neutral
-20.0,-42.0,-30.0,29.47,0.340281,29.93,83.28,Neutral
-1.0,-59.0,-45.0,-304.17,0.344119,29.93,83.2,Neutral
0.0,-63.0,6.0,243.53,0.342839,29.93,83.15,Neutral
59.0,-42.0,5.0,-240.95,0.346677,29.95,83.12,Neutral
84.0,-42.0,-12.0,64.47,0.345398,29.95,83.13,Neutral
74.0,-16.0,23.0,104.3,0.353073,29.95,83.18,Neutral
34.0,-48.0,18.0,186.98,0.355632,29.95,83.25,Neutral
35.0,-17.0,47.0,17.47,0.354353,29.93,83.32,Neutral
27.0,-31.0,65.0,-279.91,0.35819,29.93,83.38,Neutral
121.0,61.0,36.0,157.22,0.356911,29.93,83.45,Neutral
-2.0,27.0,23.0,-28.07,0.349236,29.93,83.52,Neutral
26.0,27.0,35.0,-55.51,0.35947,29.93,83.67,Neutral
-4.0,-7.0,44.0,-273.29,0.364587,29.93,83.77,Neutral
-16.0,28.0,-8.0,170.16,0.367145,29.93,83.82,Neutral
48.0,-24.0,127.0,60.38,0.365866,29.93,83.83,Neutral
30.0,-41.0,51.0,48.4,0.372262,29.95,83.85,Neutral
42.0,-36.0,29.0,-96.59,0.372262,29.95,83.88,Neutral
35.0,-95.0,0.0,-32.87,0.367145,29.95,83.77,Neutral
37.0,-41.0,8.0,-147.82,0.363307,29.95,83.65,Neutral
25.0,-63.0,22.0,173.14,0.364587,29.95,83.6,Neutral
12.0,-48.0,17.0,-119.75,0.363307,29.95,83.58,Neutral
24.0,-64.0,5.0,49.8,0.363307,29.95,83.6,Neutral
19.0,-52.0,2.0,-91.53,0.362028,29.95,83.62,Neutral
23.0,-52.0,8.0,30.38,0.35947,29.93,83.62,Neutral
21.0,-60.0,13.0,40.58,0.355632,29.93,83.55,Neutral
21.0,-57.0,9.0,-7.71,0.35819,29.93,83.45,Neutral
22.0,-57.0,9.0,-24.37,0.35819,29.93,83.37,Neutral
20.0,-59.0,10.0,-19.88,0.356911,29.93,83.3,Neutral
21.0,-60.0,8.0,9.41,0.356911,29.93,83.23,Neutral
22.0,-59.0,8.0,34.53,0.351794,29.93,83.18,Neutral
24.0,-56.0,10.0,-27.76,0.356911,29.93,83.15,Neutral
19.0,-58.0,11.0,19.58,0.354353,29.93,83.13,Neutral
20.0,-58.0,6.0,1.76,0.356911,29.93,83.13,Neutral
20.0,-59.0,11.0,-38.55,0.355632,29.93,83.13,Neutral
22.0,-58.0,10.0,20.3,0.355632,29.93,82.97,Neutral
19.0,-59.0,7.0,19.39,0.350515,29.95,82.77,Neutral
19.0,-59.0,8.0,-43.77,0.355632,29.95,82.58,Neutral
21.0,-59.0,9.0,13.6,0.353073,29.95,82.42,Neutral
21.0,-58.0,9.0,21.48,0.353073,29.95,82.13,Neutral
20.0,-59.0,8.0,-6.76,0.353073,29.95,81.88,Neutral
20.0,-58.0,7.0,-37.73,0.347956,29.95,81.67,Neutral
20.0,-59.0,8.0,16.04,0.353073,29.95,81.43,Neutral
20.0,-59.0,8.0,10.97,0.353073,29.95,81.22,Neutral
21.0,-59.0,7.0,-16.53,0.354353,29.95,80.98,Neutral
21.0,-60.0,7.0,11.56,0.354353,29.95,80.75,Neutral
19.0,-60.0,7.0,10.23,0.351794,29.95,80.47,Neutral
19.0,-59.0,6.0,-12.19,0.347956,29.95,80.32,Neutral
19.0,-59.0,8.0,7.68,0.353073,29.97,80.13,Neutral
20.0,-59.0,8.0,10.35,0.353073,29.97,79.95,Neutral
19.0,-59.0,8.0,-11.38,0.351794,29.97,79.82,Neutral
19.0,-59.0,8.0,7.71,0.351794,29.97,79.92,Neutral
20.0,-59.0,8.0,13.89,0.349236,29.95,80.02,Neutral
20.0,-58.0,8.0,-5.9,0.349236,29.95,80.1,Neutral
19.0,-59.0,7.0,-18.78,0.350515,29.95,80.13,Neutral
20.0,-60.0,8.0,11.45,0.350515,29.95,80.13,Neutral
20.0,-58.0,8.0,1.76,0.349236,29.97,80.15,Neutral
22.0,-59.0,7.0,-25.41,0.349236,29.97,80.18,Neutral
19.0,-59.0,8.0,12.42,0.345398,29.97,80.23,Neutral
21.0,-59.0,7.0,5.28,0.347956,29.97,80.28,Neutral
22.0,-59.0,8.0,-20.69,0.349236,29.97,80.38,Neutral
20.0,-58.0,8.0,13.69,0.349236,29.97,80.5,Neutral
23.0,-58.0,3.0,8.42,0.349236,29.97,80.63,Neutral
18.0,-57.0,0.0,-23.84,0.347956,29.97,80.75,Neutral
22.0,-56.0,9.0,14.51,0.347956,29.97,80.82,Neutral
18.0,-57.0,10.0,18.82,0.347956,29.97,80.85,Neutral
20.0,-59.0,6.0,1.84,0.349236,29.97,80.85,Neutral
19.0,-60.0,7.0,7.89,0.346677,29.97,80.82,Neutral
20.0,-60.0,8.0,-4.79,0.347956,29.99,80.77,Neutral
20.0,-59.0,7.0,-7.26,0.345398,29.99,80.75,Neutral
19.0,-59.0,7.0,4.33,0.346677,29.99,80.75,Neutral
19.0,-59.0,8.0,12.16,0.346677,29.99,80.8,Neutral
20.0,-60.0,7.0,-0.34,0.345398,29.97,80.77,Neutral
18.0,-61.0,6.0,-25.67,0.345398,29.97,80.77,Neutral
21.0,-61.0,9.0,14.29,0.345398,29.97,80.8,Neutral
20.0,-60.0,7.0,11.27,0.345398,29.97,80.83,Neutral
19.0,-60.0,7.0,-13.07,0.346677,29.99,80.83,Neutral
20.0,-60.0,8.0,13.04,0.346677,29.99,80.82,Neutral
20.0,-59.0,7.0,11.69,0.345398,29.99,80.9,Neutral
19.0,-60.0,8.0,-11.26,0.346677,29.99,80.97,Neutral
19.0,-59.0,7.0,10.86,0.342839,30.01,80.98,Neutral
19.0,-59.0,8.0,11.61,0.346677,30.01,81.0,Neutral
17.0,-60.0,8.0,-9.97,0.346677,30.01,81.05,Neutral
20.0,-60.0,8.0,8.74,0.346677,30.01,81.15,Neutral
20.0,-62.0,11.0,13.26,0.346677,29.97,81.3,Neutral
16.0,-58.0,8.0,-8.17,0.346677,29.97,81.5,Neutral
18.0,-59.0,9.0,-4.84,0.34156,29.97,81.73,Neutral
16.0,-65.0,11.0,4.41,0.346677,29.97,81.95,Neutral
22.0,-63.0,7.0,-2.14,0.346677,29.99,82.12,Neutral
27.0,-39.0,-15.0,-5.89,0.34156,29.99,82.25,Neutral
36.0,-45.0,-23.0,4.76,0.349236,29.99,82.35,Neutral
30.0,-45.0,-6.0,9.4,0.347956,29.99,82.37,Neutral
15.0,-41.0,-41.0,37.68,0.355632,29.97,82.3,Neutral
44.0,-39.0,-24.0,72.1,0.35947,29.97,82.18,Neutral
38.0,-41.0,15.0,-208.46,0.345398,29.97,82.05,Neutral
-54.0,-86.0,4.0,77.96,0.360749,29.97,81.9,Neutral
10.0,-56.0,-7.0,-60.76,0.360749,30.01,81.78,Neutral
21.0,-64.0,17.0,187.88,0.360749,30.01,81.67,Neutral
20.0,-61.0,17.0,106.95,0.364587,30.01,81.55,Neutral
22.0,-59.0,5.0,-55.17,0.368424,30.01,81.53,Neutral
41.0,-60.0,30.0,-398.44,0.368424,29.99,81.5,Neutral
51.0,2.0,5.0,43.89,0.370983,29.99,81.48,Neutral
15.0,17.0,31.0,50.23,0.369704,29.99,81.48,Neutral
0.0,-34.0,59.0,23.21,0.382496,29.99,81.47,Neutral
-9.0,-15.0,64.0,-7.31,0.383775,30.01,81.48,Neutral
14.0,-10.0,50.0,1.52,0.377379,30.01,81.5,Neutral
27.0,-13.0,36.0,-32.46,0.374821,30.01,81.53,Neutral
43.0,-34.0,15.0,263.67,0.379938,30.01,81.58,Neutral
51.0,-57.0,-8.0,-171.39,0.374821,29.99,81.58,Neutral
33.0,-46.0,-25.0,117.8,0.35819,29.99,81.57,Neutral
51.0,-59.0,2.0,36.61,0.350515,29.99,81.48,Neutral
45.0,-29.0,-23.0,-39.25,0.370983,29.99,81.38,Neutral
12.0,-20.0,17.0,-1.39,0.365866,30.01,81.27,Neutral
73.0,2.0,35.0,151.25,0.405523,30.01,81.18,Neutral
44.0,-6.0,16.0,-277.56,0.42727,30.01,81.15,Neutral
27.0,-46.0,47.0,11.32,0.445179,30.01,81.13,Neutral
27.0,-61.0,34.0,-30.72,0.46181,30.01,81.1,Neutral
20.0,-56.0,9.0,69.46,0.473323,30.01,81.07,Neutral
25.0,-55.0,-2.0,139.16,0.475881,30.01,81.05,Neutral
23.0,-58.0,9.0,194.37,0.477161,30.01,81.0,Neutral
30.0,-60.0,4.0,-107.63,0.479719,30.01,80.9,Neutral
18.0,-57.0,-3.0,59.66,0.488674,30.01,80.77,Neutral
7.0,-64.0,-23.0,65.22,0.480998,30.01,80.6,Neutral
-1.0,-48.0,15.0,76.66,0.483557,30.01,80.38,Neutral
30.0,-60.0,-9.0,140.98,0.501467,30.01,80.18,Neutral
68.0,-45.0,40.0,-48.7,0.505304,30.01,79.98,Neutral
56.0,-48.0,12.0,-395.09,0.520655,30.01,79.82,Neutral
42.0,37.0,-26.0,-198.26,0.521935,30.01,79.68,Neutral
83.0,-11.0,47.0,133.82,0.487395,30.03,79.67,Neutral
94.0,-11.0,30.0,246.87,0.486115,30.03,79.65,Neutral
66.0,-26.0,8.0,-262.15,0.491232,30.03,79.62,Neutral
55.0,-10.0,-6.0,-717.58,0.507863,30.03,79.53,Neutral
69.0,-9.0,-1.0,550.58,0.500187,30.01,79.47,Neutral
75.0,5.0,-20.0,115.0,0.489953,30.01,79.4,Neutral
-15.0,14.0,38.0,146.61,0.51298,30.01,79.32,Neutral
4.0,10.0,64.0,41.2,0.521935,30.01,79.27,Neutral
5.0,5.0,65.0,112.94,0.52961,30.03,79.25,Neutral
-3.0,6.0,61.0,-111.2,0.528331,30.03,79.22,Neutral
4.0,1.0,53.0,-147.99,0.52961,30.03,79.23,Neutral
60.0,8.0,17.0,143.28,0.52961,30.03,79.23,Neutral
64.0,1.0,11.0,28.56,0.521935,30.01,79.2,Neutral
107.0,-2.0,35.0,27.45,0.525772,30.01,79.12,Neutral
75.0,1.0,29.0,69.6,0.515538,30.01,78.97,Neutral
56.0,39.0,9.0,-180.06,0.505304,30.01,78.77,Neutral
33.0,10.0,47.0,-26.85,0.475881,29.97,78.5,Neutral
21.0,25.0,38.0,271.32,0.487395,29.97,78.2,Neutral
38.0,21.0,51.0,-118.18,0.533448,29.97,77.82,Neutral
38.0,25.0,39.0,-64.62,0.533448,29.97,77.47,Neutral
37.0,18.0,36.0,-45.54,0.514259,29.99,77.17,Neutral
63.0,1.0,13.0,81.78,0.532169,29.99,76.92,Neutral
49.0,34.0,-19.0,-34.85,0.575663,29.99,76.68,Neutral
69.0,4.0,-1.0,-21.47,0.588456,29.99,76.58,Neutral
21.0,-37.0,-18.0,42.72,0.601248,30.01,76.53,Neutral
46.0,-47.0,45.0,86.27,0.656256,30.01,76.43,Neutral
72.0,-28.0,4.0,-93.0,0.671607,30.01,76.37,Neutral
61.0,2.0,15.0,258.4,0.711264,30.01,76.33,Neutral
62.0,-8.0,2.0,-151.24,0.590001,30.05,76.43,Neutral
64.0,-17.0,0.0,44.39,0.597677,30.05,76.53,Neutral
64.0,-23.0,9.0,-216.41,0.621983,30.05,76.63,Neutral
49.0,-38.0,-2.0,530.32,0.662919,30.05,76.68,Neutral
44.0,-41.0,-3.0,57.48,0.710251,30.03,76.72,Neutral
42.0,-47.0,-2.0,-118.96,0.755025,30.03,76.73,Neutral
42.0,-47.0,-2.0,-103.48,0.790844,30.03,76.78,Neutral
40.0,-48.0,-4.0,-87.07,0.827942,30.03,76.82,Neutral
39.0,-49.0,-1.0,66.05,0.856086,30.01,76.85,Neutral
39.0,-49.0,3.0,24.71,0.870157,30.01,76.88,Neutral
39.0,-49.0,2.0,-17.82,0.879112,30.01,76.92,Neutral
38.0,-49.0,2.0,18.89,0.891905,30.01,76.98,Neutral
38.0,-49.0,2.0,13.84,0.885508,30.01,77.07,Neutral
37.0,-50.0,3.0,40.21,0.895742,30.01,77.12,Neutral
38.0,-50.0,3.0,7.22,0.903418,30.01,77.2,Neutral
35.0,-50.0,3.0,-5.09,0.900859,30.01,77.28,Neutral
28.0,-56.0,1.0,22.81,0.895742,30.03,77.38,Neutral
24.0,-61.0,8.0,-1.81,0.895742,30.03,77.43,Neutral
24.0,-60.0,10.0,-16.59,0.893184,30.03,77.52,Neutral
18.0,-55.0,9.0,22.07,0.893184,30.03,77.58,Neutral
22.0,-62.0,10.0,12.92,0.894463,30.03,77.65,Neutral
23.0,-61.0,8.0,-35.37,0.890625,30.03,77.73,Neutral
19.0,-61.0,8.0,10.93,0.885508,30.03,77.78,Neutral
18.0,-59.0,6.0,14.58,0.877833,30.03,77.87,Neutral
20.0,-59.0,6.0,-5.62,0.879112,30.03,77.95,Neutral
16.0,-59.0,0.0,158.27,0.881671,30.03,78.05,Neutral
30.0,-65.0,-31.0,-115.34,0.875274,30.03,78.22,Neutral
28.0,-38.0,-15.0,-183.79,0.867599,30.03,78.43,Neutral
